さいたま市町名別人口,2022/2/28,,,,,,
区名コード,区名,町名,町名カナ,町別世帯数,町別男性人口,町別女性人口,町別人口
11110,岩槻区　　               ,仲町１丁目　　　　　,ナカチヨウ１チヨウメ,720,718,698,1416
11110,岩槻区　　               ,仲町２丁目　　　　　,ナカチヨウ２チヨウメ,586,636,631,1267
11110,岩槻区　　               ,東町１丁目　　　　　,ヒガシチヨウ１チヨウ,597,586,560,1146
11110,岩槻区　　               ,東町２丁目　　　　　,ヒガシチヨウ２チヨウ,426,441,420,861
11110,岩槻区　　               ,西町１丁目　　　　　,ニシマチ１チヨウメ　,473,481,509,990
11110,岩槻区　　               ,西町２丁目　　　　　,ニシマチ２チヨウメ　,676,838,887,1725
11110,岩槻区　　               ,西町３丁目　　　　　,ニシマチ３チヨウメ　,516,560,554,1114
11110,岩槻区　　               ,西町４丁目　　　　　,ニシマチ４チヨウメ　,700,731,739,1470
11110,岩槻区　　               ,西町５丁目　　　　　,ニシマチ５チヨウメ　,712,693,683,1376
11110,岩槻区　　               ,愛宕町　　　　　　　,アタゴチヨウ　　　　,518,493,506,999
11110,岩槻区　　               ,日の出町　　　　　　,ヒノデチヨウ　　　　,777,852,848,1700
11110,岩槻区　　               ,美幸町　　　　　　　,ミユキチヨウ　　　　,684,697,697,1394
11110,岩槻区　　               ,宮町１丁目　　　　　,ミヤチヨウ１チヨウメ,497,419,493,912
11110,岩槻区　　               ,宮町２丁目　　　　　,ミヤチヨウ２チヨウメ,1106,1223,1186,2409
11110,岩槻区　　               ,大字南平野　　　　　,ミナミヒラノ　　　　,29,38,45,83
11110,岩槻区　　               ,南平野１丁目　　　　,ミナミヒラノ１チヨウ,336,369,412,781
11110,岩槻区　　               ,南平野２丁目　　　　,ミナミヒラノ２チヨウ,369,422,458,880
11110,岩槻区　　               ,南平野３丁目　　　　,ミナミヒラノ３チヨウ,423,522,477,999
11110,岩槻区　　               ,南平野４丁目　　　　,ミナミヒラノ４チヨウ,324,396,359,755
11110,岩槻区　　               ,南平野５丁目　　　　,ミナミヒラノ５チヨウ,114,143,117,260
11110,岩槻区　　               ,大字長宮　　　　　　,ナガミヤ　　　　　　,320,348,307,655
11110,岩槻区　　               ,大字大野島　　　　　,オオノジマ　　　　　,112,169,139,308
11110,岩槻区　　               ,大字増長　　　　　　,マシナガ　　　　　　,225,188,248,436
11110,岩槻区　　               ,大字大口　　　　　　,オオグチ　　　　　　,135,196,190,386
11110,岩槻区　　               ,大字大谷　　　　　　,オオヤ　　　　　　　,118,139,135,274
11110,岩槻区　　               ,大字大戸　　　　　　,オオト　　　　　　　,242,276,246,522
11110,岩槻区　　               ,大字新方須賀　　　　,ニイガタスカ　　　　,90,108,97,205
11110,岩槻区　　               ,大字大森　　　　　　,オオモリ　　　　　　,44,54,53,107
11110,岩槻区　　               ,大字加倉　　　　　　,カクラ　　　　　　　,86,55,66,121
11110,岩槻区　　               ,加倉１丁目　　　　　,カクラ１チヨウメ　　,736,696,702,1398
11110,岩槻区　　               ,加倉２丁目　　　　　,カクラ２チヨウメ　　,337,328,355,683
11110,岩槻区　　               ,加倉３丁目　　　　　,カクラ３チヨウメ　　,34,38,26,64
11110,岩槻区　　               ,加倉４丁目　　　　　,カクラ４チヨウメ　　,715,744,682,1426
11110,岩槻区　　               ,加倉５丁目　　　　　,カクラ５チヨウメ　　,525,583,541,1124
11110,岩槻区　　               ,大字横根　　　　　　,ヨコネ　　　　　　　,213,233,215,448
11110,岩槻区　　               ,大字真福寺　　　　　,シンプクジ　　　　　,176,176,190,366
11110,岩槻区　　               ,大字柏崎　　　　　　,カシワザキ　　　　　,343,422,378,800
11110,岩槻区　　               ,大字浮谷　　　　　　,ウキヤ　　　　　　　,578,647,587,1234
11110,岩槻区　　               ,大字谷下　　　　　　,ヤシタ　　　　　　　,64,77,57,134
11110,岩槻区　　               ,原町　　　　　　　　,ハラマチ　　　　　　,494,572,531,1103
11110,岩槻区　　               ,大字飯塚　　　　　　,イイヅカ　　　　　　,702,802,705,1507
11110,岩槻区　　               ,大字黒谷　　　　　　,クロヤ　　　　　　　,656,784,742,1526
11110,岩槻区　　               ,大字笹久保　　　　　,ササクボ　　　　　　,457,488,417,905
11110,岩槻区　　               ,大字笹久保新田　　　,ササクボシンデン　　,194,240,214,454
11110,岩槻区　　               ,大字南下新井　　　　,ミナミシモアライ　　,524,616,589,1205
11110,岩槻区　　               ,大字村国　　　　　　,ムラクニ　　　　　　,125,137,127,264
11110,岩槻区　　               ,大字尾ケ崎　　　　　,オガサキ　　　　　　,284,359,366,725
11110,岩槻区　　               ,大字尾ケ崎新田　　　,オガサキシンデン　　,13,17,25,42
11110,岩槻区　　               ,大字釣上　　　　　　,カギアゲ　　　　　　,263,288,280,568
11110,岩槻区　　               ,大字釣上新田　　　　,カギアゲシンデン　　,661,840,796,1636
11110,岩槻区　　               ,大字野孫　　　　　　,ノマゴ　　　　　　　,97,144,110,254
11110,岩槻区　　               ,大字高曽根　　　　　,タカソネ　　　　　　,189,264,220,484
11110,岩槻区　　               ,大字末田　　　　　　,スエダ　　　　　　　,733,830,742,1572
11110,岩槻区　　               ,大字慈恩寺　　　　　,ジオンジ　　　　　　,501,616,547,1163
11110,岩槻区　　               ,大字小溝　　　　　　,コミゾ　　　　　　　,1327,1435,1424,2859
11110,岩槻区　　               ,大字徳力　　　　　　,トクリキ　　　　　　,966,1016,995,2011
11110,岩槻区　　               ,大字表慈恩寺　　　　,オモテジオンジ　　　,841,984,1009,1993
11110,岩槻区　　               ,大字南辻　　　　　　,ミナミツジ　　　　　,313,370,370,740
11110,岩槻区　　               ,大字上野　　　　　　,ウエノ　　　　　　　,324,357,373,730
11110,岩槻区　　               ,上野１丁目　　　　　,ウエノ１チヨウメ　　,458,506,491,997
11110,岩槻区　　               ,上野２丁目　　　　　,ウエノ２チヨウメ　　,257,251,209,460
11110,岩槻区　　               ,上野３丁目　　　　　,ウエノ３チヨウメ　　,82,87,67,154
11110,岩槻区　　               ,上野４丁目　　　　　,ウエノ４チヨウメ　　,16,15,16,31
11110,岩槻区　　               ,上野６丁目　　　　　,ウエノ６チヨウメ　　,190,242,235,477
11110,岩槻区　　               ,大字古ケ場　　　　　,コカバ　　　　　　　,259,255,280,535
11110,岩槻区　　               ,古ケ場１丁目　　　　,コカバ１チヨウメ　　,11,13,7,20
11110,岩槻区　　               ,古ケ場２丁目　　　　,コカバ２チヨウメ　　,13,18,10,28
11110,岩槻区　　               ,大字相野原　　　　　,アイノハラ　　　　　,60,62,77,139
11110,岩槻区　　               ,大字裏慈恩寺　　　　,ウラジオンジ　　　　,825,876,837,1713
11110,岩槻区　　               ,大字鹿室　　　　　　,カナムロ　　　　　　,508,581,510,1091
11110,岩槻区　　               ,大字掛　　　　　　　,カケ　　　　　　　　,351,398,386,784
11110,岩槻区　　               ,大字金重　　　　　　,カナシゲ　　　　　　,512,586,578,1164
11110,岩槻区　　               ,大字本宿　　　　　　,ホンジユク　　　　　,753,927,946,1873
11110,岩槻区　　               ,大字箕輪　　　　　　,ミノワ　　　　　　　,122,145,145,290
11110,岩槻区　　               ,大字平林寺　　　　　,ヘイリンジ　　　　　,597,667,687,1354
11110,岩槻区　　               ,大字馬込　　　　　　,マゴメ　　　　　　　,495,572,557,1129
11110,岩槻区　　               ,上里１丁目　　　　　,カミサト１チヨウメ　,353,379,388,767
11110,岩槻区　　               ,上里２丁目　　　　　,カミサト２チヨウメ　,292,303,339,642
11110,岩槻区　　               ,諏訪１丁目　　　　　,スワ１チヨウメ　　　,258,285,300,585
11110,岩槻区　　               ,諏訪２丁目　　　　　,スワ２チヨウメ　　　,150,148,171,319
11110,岩槻区　　               ,諏訪３丁目　　　　　,スワ３チヨウメ　　　,1149,859,1097,1956
11110,岩槻区　　               ,諏訪４丁目　　　　　,スワ４チヨウメ　　　,427,373,444,817
11110,岩槻区　　               ,諏訪５丁目　　　　　,スワ５チヨウメ　　　,222,232,238,470
11110,岩槻区　　               ,東岩槻１丁目　　　　,ヒガシイワツキ１チヨ,321,275,285,560
11110,岩槻区　　               ,東岩槻２丁目　　　　,ヒガシイワツキ２チヨ,182,140,162,302
11110,岩槻区　　               ,東岩槻３丁目　　　　,ヒガシイワツキ３チヨ,280,280,290,570
11110,岩槻区　　               ,東岩槻４丁目　　　　,ヒガシイワツキ４チヨ,746,608,544,1152
11110,岩槻区　　               ,東岩槻５丁目　　　　,ヒガシイワツキ５チヨ,433,421,387,808
11110,岩槻区　　               ,東岩槻６丁目　　　　,ヒガシイワツキ６チヨ,325,295,283,578
11110,岩槻区　　               ,美園東１丁目　　　　,ミソノヒガシ１チヨウ,1019,1317,1293,2610
11110,岩槻区　　               ,美園東２丁目　　　　,ミソノヒガシ２チヨウ,737,987,983,1970
11110,岩槻区　　               ,美園東３丁目　　　　,ミソノヒガシ３チヨウ,413,549,517,1066
