さいたま市町名別人口,2022/3/31,,,,,,
区名コード,区名,町名,町名カナ,町別世帯数,町別男性人口,町別女性人口,町別人口
11106,桜区　　　               ,南元宿１丁目　　　　,ミナミモトジユク１チ,574,604,587,1191
11106,桜区　　　               ,南元宿２丁目　　　　,ミナミモトジユク２チ,1141,1200,1220,2420
11106,桜区　　　               ,中島１丁目　　　　　,ナカジマ１チヨウメ　,1104,1041,1070,2111
11106,桜区　　　               ,中島２丁目　　　　　,ナカジマ２チヨウメ　,441,408,381,789
11106,桜区　　　               ,中島３丁目　　　　　,ナカジマ３チヨウメ　,208,226,224,450
11106,桜区　　　               ,中島４丁目　　　　　,ナカジマ４チヨウメ　,361,369,361,730
11106,桜区　　　               ,栄和１丁目　　　　　,サカワ１チヨウメ　　,684,724,655,1379
11106,桜区　　　               ,栄和２丁目　　　　　,サカワ２チヨウメ　　,938,977,931,1908
11106,桜区　　　               ,栄和３丁目　　　　　,サカワ３チヨウメ　　,891,862,824,1686
11106,桜区　　　               ,栄和４丁目　　　　　,サカワ４チヨウメ　　,597,581,531,1112
11106,桜区　　　               ,栄和５丁目　　　　　,サカワ５チヨウメ　　,692,704,652,1356
11106,桜区　　　               ,栄和６丁目　　　　　,サカワ６チヨウメ　　,617,666,575,1241
11106,桜区　　　               ,山久保１丁目　　　　,ヤマクボ１チヨウメ　,452,429,433,862
11106,桜区　　　               ,山久保２丁目　　　　,ヤマクボ２チヨウメ　,602,680,672,1352
11106,桜区　　　               ,大字上大久保　　　　,カミオオクボ　　　　,2490,2438,2289,4727
11106,桜区　　　               ,大字下大久保　　　　,シモオオクボ　　　　,2531,2404,1929,4333
11106,桜区　　　               ,大字大久保領家　　　,オオクボリヨウケ　　,3080,3113,3303,6416
11106,桜区　　　               ,大字神田　　　　　　,ジンデ　　　　　　　,2497,2747,2609,5356
11106,桜区　　　               ,大字白鍬　　　　　　,シラクワ　　　　　　,3300,3548,3547,7095
11106,桜区　　　               ,大字在家　　　　　　,ザイケ　　　　　　　,175,199,198,397
11106,桜区　　　               ,大字宿　　　　　　　,シユク　　　　　　　,281,310,283,593
11106,桜区　　　               ,大字五関　　　　　　,ゴセキ　　　　　　　,855,901,874,1775
11106,桜区　　　               ,大字塚本　　　　　　,ツカモト　　　　　　,697,797,800,1597
11106,桜区　　　               ,桜田１丁目　　　　　,サクラダ１チヨウメ　,348,370,386,756
11106,桜区　　　               ,桜田２丁目　　　　　,サクラダ２チヨウメ　,583,640,642,1282
11106,桜区　　　               ,桜田３丁目　　　　　,サクラダ３チヨウメ　,174,186,177,363
11107,浦和区　　               ,岸町１丁目　　　　　,キシチヨウ１チヨウメ,754,846,869,1715
11107,浦和区　　               ,岸町２丁目　　　　　,キシチヨウ２チヨウメ,771,824,837,1661
11107,浦和区　　               ,岸町３丁目　　　　　,キシチヨウ３チヨウメ,594,588,627,1215
11107,浦和区　　               ,岸町４丁目　　　　　,キシチヨウ４チヨウメ,1231,1143,1270,2413
11107,浦和区　　               ,岸町５丁目　　　　　,キシチヨウ５チヨウメ,653,731,747,1478
11107,浦和区　　               ,岸町６丁目　　　　　,キシチヨウ６チヨウメ,881,921,975,1896
11107,浦和区　　               ,岸町７丁目　　　　　,キシチヨウ７チヨウメ,1207,1311,1318,2629
11107,浦和区　　               ,東岸町　　　　　　　,ヒガシキシチヨウ　　,1257,1365,1361,2726
11107,浦和区　　               ,高砂１丁目　　　　　,タカサゴ１チヨウメ　,220,231,283,514
11107,浦和区　　               ,高砂２丁目　　　　　,タカサゴ２チヨウメ　,358,359,399,758
11107,浦和区　　               ,高砂３丁目　　　　　,タカサゴ３チヨウメ　,565,663,675,1338
11107,浦和区　　               ,高砂４丁目　　　　　,タカサゴ４チヨウメ　,792,820,870,1690
11107,浦和区　　               ,東高砂町　　　　　　,ヒガシタカサゴチヨウ,1030,851,894,1745
11107,浦和区　　               ,仲町１丁目　　　　　,ナカチヨウ１チヨウメ,840,759,886,1645
11107,浦和区　　               ,仲町２丁目　　　　　,ナカチヨウ２チヨウメ,842,825,894,1719
11107,浦和区　　               ,仲町３丁目　　　　　,ナカチヨウ３チヨウメ,883,1000,1089,2089
11107,浦和区　　               ,仲町４丁目　　　　　,ナカチヨウ４チヨウメ,832,918,988,1906
11107,浦和区　　               ,東仲町　　　　　　　,ヒガシナカチヨウ　　,1955,1698,1827,3525
11107,浦和区　　               ,常盤１丁目　　　　　,トキワ１チヨウメ　　,1642,1692,1802,3494
11107,浦和区　　               ,常盤２丁目　　　　　,トキワ２チヨウメ　　,1126,1189,1227,2416
11107,浦和区　　               ,常盤３丁目　　　　　,トキワ３チヨウメ　　,1944,1898,2090,3988
11107,浦和区　　               ,常盤４丁目　　　　　,トキワ４チヨウメ　　,721,767,867,1634
11107,浦和区　　               ,常盤５丁目　　　　　,トキワ５チヨウメ　　,1008,1125,1242,2367
11107,浦和区　　               ,常盤６丁目　　　　　,トキワ６チヨウメ　　,551,677,651,1328
11107,浦和区　　               ,常盤７丁目　　　　　,トキワ７チヨウメ　　,608,712,743,1455
11107,浦和区　　               ,常盤８丁目　　　　　,トキワ８チヨウメ　　,556,703,807,1510
11107,浦和区　　               ,常盤９丁目　　　　　,トキワ９チヨウメ　　,1819,1810,1905,3715
11107,浦和区　　               ,常盤１０丁目　　　　,トキワ１０チヨウメ　,1526,1824,1892,3716
11107,浦和区　　               ,北浦和１丁目　　　　,キタウラワ１チヨウメ,1702,1529,1743,3272
11107,浦和区　　               ,北浦和２丁目　　　　,キタウラワ２チヨウメ,1278,1258,1294,2552
11107,浦和区　　               ,北浦和３丁目　　　　,キタウラワ３チヨウメ,1534,1436,1640,3076
11107,浦和区　　               ,北浦和４丁目　　　　,キタウラワ４チヨウメ,267,207,247,454
11107,浦和区　　               ,北浦和５丁目　　　　,キタウラワ５チヨウメ,1812,1988,2154,4142
11107,浦和区　　               ,針ヶ谷１丁目　　　　,ハリガヤ１チヨウメ　,1026,955,1066,2021
11107,浦和区　　               ,針ヶ谷２丁目　　　　,ハリガヤ２チヨウメ　,1228,1321,1285,2606
11107,浦和区　　               ,針ヶ谷３丁目　　　　,ハリガヤ３チヨウメ　,820,788,853,1641
11107,浦和区　　               ,針ヶ谷４丁目　　　　,ハリガヤ４チヨウメ　,1433,1228,1526,2754
11107,浦和区　　               ,上木崎１丁目　　　　,カミキザキ１チヨウメ,1706,1687,1903,3590
11107,浦和区　　               ,上木崎２丁目　　　　,カミキザキ２チヨウメ,1145,1211,1290,2501
11107,浦和区　　               ,上木崎３丁目　　　　,カミキザキ３チヨウメ,784,906,848,1754
11107,浦和区　　               ,上木崎４丁目　　　　,カミキザキ４チヨウメ,832,832,793,1625
11107,浦和区　　               ,上木崎５丁目　　　　,カミキザキ５チヨウメ,553,666,695,1361
11107,浦和区　　               ,上木崎６丁目　　　　,カミキザキ６チヨウメ,1294,1393,1418,2811
11107,浦和区　　               ,上木崎７丁目　　　　,カミキザキ７チヨウメ,495,607,641,1248
11107,浦和区　　               ,上木崎８丁目　　　　,カミキザキ８チヨウメ,266,305,314,619
11107,浦和区　　               ,木崎１丁目　　　　　,キザキ１チヨウメ　　,582,655,636,1291
11107,浦和区　　               ,木崎２丁目　　　　　,キザキ２チヨウメ　　,758,850,869,1719
11107,浦和区　　               ,木崎３丁目　　　　　,キザキ３チヨウメ　　,289,334,334,668
11107,浦和区　　               ,木崎４丁目　　　　　,キザキ４チヨウメ　　,767,920,955,1875
11107,浦和区　　               ,木崎５丁目　　　　　,キザキ５チヨウメ　　,918,1047,1140,2187
11107,浦和区　　               ,領家１丁目　　　　　,リヨウケ１チヨウメ　,767,928,978,1906
11107,浦和区　　               ,領家２丁目　　　　　,リヨウケ２チヨウメ　,608,574,567,1141
11107,浦和区　　               ,領家３丁目　　　　　,リヨウケ３チヨウメ　,916,1025,997,2022
11107,浦和区　　               ,領家４丁目　　　　　,リヨウケ４チヨウメ　,721,757,790,1547
11107,浦和区　　               ,領家５丁目　　　　　,リヨウケ５チヨウメ　,622,548,574,1122
11107,浦和区　　               ,領家６丁目　　　　　,リヨウケ６チヨウメ　,1043,1080,1093,2173
11107,浦和区　　               ,領家７丁目　　　　　,リヨウケ７チヨウメ　,1193,1155,1376,2531
11107,浦和区　　               ,瀬ヶ崎１丁目　　　　,セガサキ１チヨウメ　,738,793,874,1667
11107,浦和区　　               ,瀬ヶ崎２丁目　　　　,セガサキ２チヨウメ　,838,900,950,1850
11107,浦和区　　               ,瀬ヶ崎３丁目　　　　,セガサキ３チヨウメ　,633,680,775,1455
11107,浦和区　　               ,瀬ヶ崎４丁目　　　　,セガサキ４チヨウメ　,747,806,859,1665
11107,浦和区　　               ,瀬ヶ崎５丁目　　　　,セガサキ５チヨウメ　,830,956,963,1919
11107,浦和区　　               ,駒場１丁目　　　　　,コマバ１チヨウメ　　,847,1062,1005,2067
11107,浦和区　　               ,駒場２丁目　　　　　,コマバ２チヨウメ　　,139,155,131,286
11107,浦和区　　               ,大原１丁目　　　　　,オオハラ１チヨウメ　,305,342,373,715
11107,浦和区　　               ,大原２丁目　　　　　,オオハラ２チヨウメ　,188,208,243,451
11107,浦和区　　               ,大原３丁目　　　　　,オオハラ３チヨウメ　,8,10,10,20
11107,浦和区　　               ,大原４丁目　　　　　,オオハラ４チヨウメ　,6,6,0,6
11107,浦和区　　               ,前地１丁目　　　　　,マエジ１チヨウメ　　,1114,1450,1530,2980
11107,浦和区　　               ,前地２丁目　　　　　,マエジ２チヨウメ　　,639,600,627,1227
11107,浦和区　　               ,前地３丁目　　　　　,マエジ３チヨウメ　　,907,897,899,1796
11107,浦和区　　               ,本太１丁目　　　　　,モトブト１チヨウメ　,2017,1958,2217,4175
11107,浦和区　　               ,本太２丁目　　　　　,モトブト２チヨウメ　,1431,1412,1498,2910
11107,浦和区　　               ,本太３丁目　　　　　,モトブト３チヨウメ　,1313,1336,1402,2738
11107,浦和区　　               ,本太４丁目　　　　　,モトブト４チヨウメ　,796,850,922,1772
11107,浦和区　　               ,本太５丁目　　　　　,モトブト５チヨウメ　,1049,1195,1210,2405
11107,浦和区　　               ,元町１丁目　　　　　,モトチヨウ１チヨウメ,1292,1265,1342,2607
11107,浦和区　　               ,元町２丁目　　　　　,モトチヨウ２チヨウメ,1660,1756,1921,3677
11107,浦和区　　               ,元町３丁目　　　　　,モトチヨウ３チヨウメ,943,898,976,1874
11107,浦和区　　               ,大東１丁目　　　　　,ダイトウ１チヨウメ　,1274,1489,1531,3020
11107,浦和区　　               ,大東２丁目　　　　　,ダイトウ２チヨウメ　,805,882,936,1818
11107,浦和区　　               ,大東３丁目　　　　　,ダイトウ３チヨウメ　,622,691,760,1451
11107,浦和区　　               ,大字三崎　　　　　　,ミサキ　　　　　　　,5,8,7,15
11107,浦和区　　               ,神明１丁目　　　　　,シンメイ１チヨウメ　,567,612,622,1234
11107,浦和区　　               ,神明２丁目　　　　　,シンメイ２チヨウメ　,834,875,878,1753
11107,浦和区　　               ,皇山町　　　　　　　,コウザンチヨウ　　　,880,941,1000,1941
11108,南区　　　               ,大谷場１丁目　　　　,オオヤバ１チヨウメ　,1202,1340,1378,2718
11108,南区　　　               ,大谷場２丁目　　　　,オオヤバ２チヨウメ　,812,890,866,1756
11108,南区　　　               ,南浦和１丁目　　　　,ミナミウラワ１チヨウ,1498,1426,1478,2904
11108,南区　　　               ,南浦和２丁目　　　　,ミナミウラワ２チヨウ,2107,1872,1878,3750
11108,南区　　　               ,南浦和３丁目　　　　,ミナミウラワ３チヨウ,3814,3911,4018,7929
11108,南区　　　               ,南浦和４丁目　　　　,ミナミウラワ４チヨウ,130,119,86,205
11108,南区　　　               ,大字太田窪　　　　　,ダイタクボ　　　　　,4197,4645,4738,9383
11108,南区　　　               ,太田窪２丁目　　　　,ダイタクボ２チヨウメ,1056,1057,1105,2162
11108,南区　　　               ,太田窪４丁目　　　　,ダイタクボ４チヨウメ,810,865,943,1808
11108,南区　　　               ,太田窪５丁目　　　　,ダイタクボ５チヨウメ,1450,1473,1426,2899
11108,南区　　　               ,大字大谷口　　　　　,オオヤグチ　　　　　,7644,8863,9103,17966
11108,南区　　　               ,大字円正寺　　　　　,エンシヨウジ　　　　,1171,1428,1390,2818
11108,南区　　　               ,大字広ヶ谷戸　　　　,ヒロガヤト　　　　　,1059,1124,1178,2302
11108,南区　　　               ,白幡１丁目　　　　　,シラハタ１チヨウメ　,535,553,464,1017
11108,南区　　　               ,白幡２丁目　　　　　,シラハタ２チヨウメ　,544,587,539,1126
11108,南区　　　               ,白幡３丁目　　　　　,シラハタ３チヨウメ　,1522,1465,1573,3038
11108,南区　　　               ,白幡４丁目　　　　　,シラハタ４チヨウメ　,2245,2301,2383,4684
11108,南区　　　               ,白幡５丁目　　　　　,シラハタ５チヨウメ　,1217,1350,1361,2711
11108,南区　　　               ,白幡６丁目　　　　　,シラハタ６チヨウメ　,1249,1394,1289,2683
11108,南区　　　               ,辻１丁目　　　　　　,ツジ１チヨウメ　　　,1271,1431,1409,2840
11108,南区　　　               ,辻２丁目　　　　　　,ツジ２チヨウメ　　　,1038,1124,1130,2254
11108,南区　　　               ,辻３丁目　　　　　　,ツジ３チヨウメ　　　,909,883,888,1771
11108,南区　　　               ,辻４丁目　　　　　　,ツジ４チヨウメ　　　,1116,1289,1219,2508
11108,南区　　　               ,辻５丁目　　　　　　,ツジ５チヨウメ　　　,784,827,852,1679
11108,南区　　　               ,辻６丁目　　　　　　,ツジ６チヨウメ　　　,306,317,356,673
11108,南区　　　               ,辻７丁目　　　　　　,ツジ７チヨウメ　　　,916,945,897,1842
11108,南区　　　               ,辻８丁目　　　　　　,ツジ８チヨウメ　　　,1428,1341,1411,2752
11108,南区　　　               ,文蔵１丁目　　　　　,ブゾウ１チヨウメ　　,1105,1141,1175,2316
11108,南区　　　               ,文蔵２丁目　　　　　,ブゾウ２チヨウメ　　,1648,1542,1505,3047
11108,南区　　　               ,文蔵３丁目　　　　　,ブゾウ３チヨウメ　　,2118,2089,1890,3979
11108,南区　　　               ,文蔵４丁目　　　　　,ブゾウ４チヨウメ　　,1398,1452,1432,2884
11108,南区　　　               ,文蔵５丁目　　　　　,ブゾウ５チヨウメ　　,1340,1429,1423,2852
11108,南区　　　               ,別所１丁目　　　　　,ベツシヨ１チヨウメ　,703,679,692,1371
11108,南区　　　               ,別所２丁目　　　　　,ベツシヨ２チヨウメ　,1297,1405,1444,2849
11108,南区　　　               ,別所３丁目　　　　　,ベツシヨ３チヨウメ　,1290,1408,1501,2909
11108,南区　　　               ,別所４丁目　　　　　,ベツシヨ４チヨウメ　,303,345,348,693
11108,南区　　　               ,別所５丁目　　　　　,ベツシヨ５チヨウメ　,745,683,704,1387
11108,南区　　　               ,別所６丁目　　　　　,ベツシヨ６チヨウメ　,917,923,866,1789
11108,南区　　　               ,別所７丁目　　　　　,ベツシヨ７チヨウメ　,1648,1800,1878,3678
11108,南区　　　               ,根岸１丁目　　　　　,ネギシ１チヨウメ　　,1106,1178,1209,2387
11108,南区　　　               ,根岸２丁目　　　　　,ネギシ２チヨウメ　　,809,883,848,1731
11108,南区　　　               ,根岸３丁目　　　　　,ネギシ３チヨウメ　　,1153,1177,1160,2337
11108,南区　　　               ,根岸４丁目　　　　　,ネギシ４チヨウメ　　,688,690,631,1321
11108,南区　　　               ,根岸５丁目　　　　　,ネギシ５チヨウメ　　,1619,1648,1811,3459
11108,南区　　　               ,沼影１丁目　　　　　,ヌマカゲ１チヨウメ　,3320,3946,4067,8013
11108,南区　　　               ,沼影２丁目　　　　　,ヌマカゲ２チヨウメ　,731,912,900,1812
11108,南区　　　               ,沼影３丁目　　　　　,ヌマカゲ３チヨウメ　,134,86,48,134
11108,南区　　　               ,関１丁目　　　　　　,セキ１チヨウメ　　　,311,293,252,545
11108,南区　　　               ,関２丁目　　　　　　,セキ２チヨウメ　　　,284,314,296,610
11108,南区　　　               ,鹿手袋１丁目　　　　,シカテブクロ１チヨウ,591,566,585,1151
11108,南区　　　               ,鹿手袋２丁目　　　　,シカテブクロ２チヨウ,624,592,621,1213
11108,南区　　　               ,鹿手袋３丁目　　　　,シカテブクロ３チヨウ,936,942,926,1868
11108,南区　　　               ,鹿手袋４丁目　　　　,シカテブクロ４チヨウ,1334,1268,1197,2465
11108,南区　　　               ,鹿手袋５丁目　　　　,シカテブクロ５チヨウ,1259,1244,1227,2471
11108,南区　　　               ,鹿手袋６丁目　　　　,シカテブクロ６チヨウ,1095,1168,1149,2317
11108,南区　　　               ,鹿手袋７丁目　　　　,シカテブクロ７チヨウ,1108,1326,1237,2563
11108,南区　　　               ,松本１丁目　　　　　,マツモト１チヨウメ　,809,879,810,1689
11108,南区　　　               ,松本２丁目　　　　　,マツモト２チヨウメ　,583,619,597,1216
11108,南区　　　               ,松本３丁目　　　　　,マツモト３チヨウメ　,652,766,695,1461
11108,南区　　　               ,松本４丁目　　　　　,マツモト４チヨウメ　,560,609,583,1192
11108,南区　　　               ,曲本１丁目　　　　　,マガモト１チヨウメ　,897,958,925,1883
11108,南区　　　               ,曲本２丁目　　　　　,マガモト２チヨウメ　,834,901,875,1776
11108,南区　　　               ,曲本３丁目　　　　　,マガモト３チヨウメ　,739,822,787,1609
11108,南区　　　               ,曲本４丁目　　　　　,マガモト４チヨウメ　,828,797,739,1536
11108,南区　　　               ,曲本５丁目　　　　　,マガモト５チヨウメ　,861,878,873,1751
11108,南区　　　               ,内谷１丁目　　　　　,ウチヤ１チヨウメ　　,286,318,320,638
11108,南区　　　               ,内谷２丁目　　　　　,ウチヤ２チヨウメ　　,436,507,473,980
11108,南区　　　               ,内谷３丁目　　　　　,ウチヤ３チヨウメ　　,834,944,839,1783
11108,南区　　　               ,内谷４丁目　　　　　,ウチヤ４チヨウメ　　,962,1046,965,2011
11108,南区　　　               ,内谷５丁目　　　　　,ウチヤ５チヨウメ　　,1184,1376,1325,2701
11108,南区　　　               ,内谷６丁目　　　　　,ウチヤ６チヨウメ　　,1076,1244,1070,2314
11108,南区　　　               ,内谷７丁目　　　　　,ウチヤ７チヨウメ　　,801,1006,966,1972
11108,南区　　　               ,四谷１丁目　　　　　,ヨツヤ１チヨウメ　　,767,782,797,1579
11108,南区　　　               ,四谷２丁目　　　　　,ヨツヤ２チヨウメ　　,656,680,618,1298
11108,南区　　　               ,四谷３丁目　　　　　,ヨツヤ３チヨウメ　　,755,784,752,1536
11108,南区　　　               ,南本町１丁目　　　　,ミナミホンチヨウ１チ,639,538,644,1182
11108,南区　　　               ,南本町２丁目　　　　,ミナミホンチヨウ２チ,1059,1180,1213,2393
11108,南区　　　               ,神明１丁目　　　　　,シンメイ１チヨウメ　,571,593,613,1206
11108,南区　　　               ,神明２丁目　　　　　,シンメイ２チヨウメ　,222,281,262,543
11109,緑区　　　               ,太田窪１丁目　　　　,ダイタクボ１チヨウメ,1409,1461,1566,3027
11109,緑区　　　               ,太田窪３丁目　　　　,ダイタクボ３チヨウメ,832,910,901,1811
11109,緑区　　　               ,大字大谷口　　　　　,オオヤグチ　　　　　,97,101,102,203
11109,緑区　　　               ,原山１丁目　　　　　,ハラヤマ１チヨウメ　,1509,1719,1862,3581
11109,緑区　　　               ,原山２丁目　　　　　,ハラヤマ２チヨウメ　,1657,1690,1787,3477
11109,緑区　　　               ,原山３丁目　　　　　,ハラヤマ３チヨウメ　,895,832,949,1781
11109,緑区　　　               ,原山４丁目　　　　　,ハラヤマ４チヨウメ　,1670,1934,2106,4040
11109,緑区　　　               ,大字中尾　　　　　　,ナカオ　　　　　　　,6424,7091,7431,14522
11109,緑区　　　               ,大字大間木　　　　　,オオマギ　　　　　　,2777,3078,3137,6215
11109,緑区　　　               ,大字大牧　　　　　　,オオマキ　　　　　　,1087,1161,1227,2388
11109,緑区　　　               ,大字下山口新田　　　,シモヤマグチシンデン,138,160,160,320
11109,緑区　　　               ,大字三室　　　　　　,ミムロ　　　　　　　,7364,8450,8806,17256
11109,緑区　　　               ,道祖土１丁目　　　　,サイド１チヨウメ　　,578,577,676,1253
11109,緑区　　　               ,道祖土２丁目　　　　,サイド２チヨウメ　　,573,571,613,1184
11109,緑区　　　               ,道祖土３丁目　　　　,サイド３チヨウメ　　,319,376,422,798
11109,緑区　　　               ,道祖土４丁目　　　　,サイド４チヨウメ　　,839,1013,1052,2065
11109,緑区　　　               ,大字大崎　　　　　　,オオサキ　　　　　　,442,517,423,940
11109,緑区　　　               ,大字南部領辻　　　　,ナンブリヨウツシ　　,284,364,365,729
11109,緑区　　　               ,大字中野田　　　　　,ナカノダ　　　　　　,238,300,269,569
11109,緑区　　　               ,大字上野田　　　　　,カミノダ　　　　　　,324,385,298,683
11109,緑区　　　               ,大字高畑　　　　　　,タカバタケ　　　　　,40,46,52,98
11109,緑区　　　               ,大字代山　　　　　　,ダイヤマ　　　　　　,235,292,250,542
11109,緑区　　　               ,大字寺山　　　　　　,テラヤマ　　　　　　,104,113,107,220
11109,緑区　　　               ,大字大門　　　　　　,ダイモン　　　　　　,3965,5103,5093,10196
11109,緑区　　　               ,大字北原　　　　　　,キタハラ　　　　　　,32,53,48,101
11109,緑区　　　               ,大字間宮　　　　　　,マミヤ　　　　　　　,368,412,392,804
11109,緑区　　　               ,大字下野田　　　　　,シモノダ　　　　　　,561,622,591,1213
11109,緑区　　　               ,大字玄蕃新田　　　　,ゲンバシンデン　　　,82,108,101,209
11109,緑区　　　               ,宮本１丁目　　　　　,ミヤモト１チヨウメ　,375,454,437,891
11109,緑区　　　               ,宮本２丁目　　　　　,ミヤモト２チヨウメ　,651,780,771,1551
11109,緑区　　　               ,芝原１丁目　　　　　,シバハラ１チヨウメ　,470,576,601,1177
11109,緑区　　　               ,芝原２丁目　　　　　,シバハラ２チヨウメ　,398,472,492,964
11109,緑区　　　               ,芝原３丁目　　　　　,シバハラ３チヨウメ　,763,908,927,1835
11109,緑区　　　               ,大字三浦　　　　　　,ミウラ　　　　　　　,1,1,0,1
11109,緑区　　　               ,大字見沼　　　　　　,ミヌマ　　　　　　　,9,13,10,23
11109,緑区　　　               ,山崎１丁目　　　　　,ヤマザキ１チヨウメ　,571,619,491,1110
11109,緑区　　　               ,東大門１丁目　　　　,ヒガシダイモン１チヨ,134,139,143,282
11109,緑区　　　               ,東大門２丁目　　　　,ヒガシダイモン２チヨ,698,830,896,1726
11109,緑区　　　               ,東大門３丁目　　　　,ヒガシダイモン３チヨ,715,837,817,1654
11109,緑区　　　               ,馬場１丁目　　　　　,バンバ１チヨウメ　　,627,682,721,1403
11109,緑区　　　               ,馬場２丁目　　　　　,バンバ２チヨウメ　　,651,832,805,1637
11109,緑区　　　               ,松木１丁目　　　　　,マツキ１チヨウメ　　,546,678,707,1385
11109,緑区　　　               ,松木２丁目　　　　　,マツキ２チヨウメ　　,495,599,616,1215
11109,緑区　　　               ,松木３丁目　　　　　,マツキ３チヨウメ　　,827,931,962,1893
11109,緑区　　　               ,東浦和１丁目　　　　,ヒガシウラワ１チヨウ,636,616,644,1260
11109,緑区　　　               ,東浦和２丁目　　　　,ヒガシウラワ２チヨウ,2366,2531,2453,4984
11109,緑区　　　               ,東浦和３丁目　　　　,ヒガシウラワ３チヨウ,1360,1447,1484,2931
11109,緑区　　　               ,東浦和４丁目　　　　,ヒガシウラワ４チヨウ,1123,1098,1133,2231
11109,緑区　　　               ,東浦和５丁目　　　　,ヒガシウラワ５チヨウ,902,871,921,1792
11109,緑区　　　               ,東浦和６丁目　　　　,ヒガシウラワ６チヨウ,671,802,808,1610
11109,緑区　　　               ,東浦和７丁目　　　　,ヒガシウラワ７チヨウ,1302,1328,1435,2763
11109,緑区　　　               ,東浦和８丁目　　　　,ヒガシウラワ８チヨウ,668,759,812,1571
11109,緑区　　　               ,東浦和９丁目　　　　,ヒガシウラワ９チヨウ,561,666,707,1373
11109,緑区　　　               ,美園１丁目　　　　　,ミソノ１チヨウメ　　,194,256,253,509
11109,緑区　　　               ,美園２丁目　　　　　,ミソノ２チヨウメ　　,60,92,79,171
11109,緑区　　　               ,美園３丁目　　　　　,ミソノ３チヨウメ　　,787,671,655,1326
11109,緑区　　　               ,美園４丁目　　　　　,ミソノ４チヨウメ　　,1913,2321,2344,4665
11109,緑区　　　               ,美園５丁目　　　　　,ミソノ５チヨウメ　　,734,964,949,1913
11109,緑区　　　               ,美園６丁目　　　　　,ミソノ６チヨウメ　　,382,497,492,989
11109,緑区　　　               ,大間木２丁目　　　　,オオマギ２チヨウメ　,416,589,565,1154
11109,緑区　　　               ,大間木３丁目　　　　,オオマギ３チヨウメ　,524,714,708,1422
11110,岩槻区　　               ,大字岩槻　　　　　　,イワツキ　　　　　　,1981,2488,2402,4890
11110,岩槻区　　               ,太田１丁目　　　　　,オオタ１チヨウメ　　,468,542,562,1104
11110,岩槻区　　               ,太田２丁目　　　　　,オオタ２チヨウメ　　,432,538,532,1070
11110,岩槻区　　               ,太田３丁目　　　　　,オオタ３チヨウメ　　,42,49,43,92
11110,岩槻区　　               ,本丸１丁目　　　　　,ホンマル１チヨウメ　,631,642,657,1299
11110,岩槻区　　               ,本丸２丁目　　　　　,ホンマル２チヨウメ　,329,349,362,711
11110,岩槻区　　               ,本丸３丁目　　　　　,ホンマル３チヨウメ　,572,566,613,1179
11110,岩槻区　　               ,本丸４丁目　　　　　,ホンマル４チヨウメ　,358,399,415,814
11110,岩槻区　　               ,城町１丁目　　　　　,シロマチ１チヨウメ　,477,495,497,992
11110,岩槻区　　               ,城町２丁目　　　　　,シロマチ２チヨウメ　,309,355,336,691
11110,岩槻区　　               ,府内１丁目　　　　　,フナイ１チヨウメ　　,222,232,218,450
11110,岩槻区　　               ,府内２丁目　　　　　,フナイ２チヨウメ　　,491,509,524,1033
11110,岩槻区　　               ,府内３丁目　　　　　,フナイ３チヨウメ　　,11,11,4,15
11110,岩槻区　　               ,府内４丁目　　　　　,フナイ４チヨウメ　　,202,213,187,400
11110,岩槻区　　               ,城南１丁目　　　　　,ジヨウナン１チヨウメ,492,525,525,1050
11110,岩槻区　　               ,城南２丁目　　　　　,ジヨウナン２チヨウメ,299,328,298,626
11110,岩槻区　　               ,城南３丁目　　　　　,ジヨウナン３チヨウメ,222,247,257,504
11110,岩槻区　　               ,城南４丁目　　　　　,ジヨウナン４チヨウメ,504,530,424,954
11110,岩槻区　　               ,城南５丁目　　　　　,ジヨウナン５チヨウメ,603,709,672,1381
11110,岩槻区　　               ,並木１丁目　　　　　,ナミキ１チヨウメ　　,772,735,752,1487
11110,岩槻区　　               ,並木２丁目　　　　　,ナミキ２チヨウメ　　,594,600,624,1224
11110,岩槻区　　               ,西原　　　　　　　　,ニシハラ　　　　　　,698,711,714,1425
11110,岩槻区　　               ,西原台１丁目　　　　,ニシハラダイ１チヨウ,495,498,467,965
11110,岩槻区　　               ,西原台２丁目　　　　,ニシハラダイ２チヨウ,387,400,399,799
11110,岩槻区　　               ,本町１丁目　　　　　,ホンチヨウ１チヨウメ,412,348,364,712
11110,岩槻区　　               ,本町２丁目　　　　　,ホンチヨウ２チヨウメ,458,477,495,972
11110,岩槻区　　               ,本町３丁目　　　　　,ホンチヨウ３チヨウメ,407,385,408,793
11110,岩槻区　　               ,本町４丁目　　　　　,ホンチヨウ４チヨウメ,514,486,522,1008
11110,岩槻区　　               ,本町５丁目　　　　　,ホンチヨウ５チヨウメ,334,336,338,674
11110,岩槻区　　               ,本町６丁目　　　　　,ホンチヨウ６チヨウメ,352,387,404,791
11110,岩槻区　　               ,仲町１丁目　　　　　,ナカチヨウ１チヨウメ,718,713,696,1409
11110,岩槻区　　               ,仲町２丁目　　　　　,ナカチヨウ２チヨウメ,587,642,629,1271
11110,岩槻区　　               ,東町１丁目　　　　　,ヒガシチヨウ１チヨウ,596,587,556,1143
