さいたま市町名別人口,2021/12/28,,,,,,
区名コード,区名,町名,町名カナ,町別世帯数,町別男性人口,町別女性人口,町別人口
11106,桜区　　　               ,中島１丁目　　　　　,ナカジマ１チヨウメ　,1099,1041,1070,2111
11106,桜区　　　               ,中島２丁目　　　　　,ナカジマ２チヨウメ　,442,412,385,797
11106,桜区　　　               ,中島３丁目　　　　　,ナカジマ３チヨウメ　,204,223,222,445
11106,桜区　　　               ,中島４丁目　　　　　,ナカジマ４チヨウメ　,367,377,367,744
11106,桜区　　　               ,栄和１丁目　　　　　,サカワ１チヨウメ　　,682,727,658,1385
11106,桜区　　　               ,栄和２丁目　　　　　,サカワ２チヨウメ　　,958,993,947,1940
11106,桜区　　　               ,栄和３丁目　　　　　,サカワ３チヨウメ　　,892,868,824,1692
11106,桜区　　　               ,栄和４丁目　　　　　,サカワ４チヨウメ　　,593,582,529,1111
11106,桜区　　　               ,栄和５丁目　　　　　,サカワ５チヨウメ　　,705,711,670,1381
11106,桜区　　　               ,栄和６丁目　　　　　,サカワ６チヨウメ　　,602,653,564,1217
11106,桜区　　　               ,山久保１丁目　　　　,ヤマクボ１チヨウメ　,460,431,438,869
11106,桜区　　　               ,山久保２丁目　　　　,ヤマクボ２チヨウメ　,591,663,664,1327
11106,桜区　　　               ,大字上大久保　　　　,カミオオクボ　　　　,2468,2416,2258,4674
11106,桜区　　　               ,大字下大久保　　　　,シモオオクボ　　　　,2579,2464,1926,4390
11106,桜区　　　               ,大字大久保領家　　　,オオクボリヨウケ　　,3058,3099,3290,6389
11106,桜区　　　               ,大字神田　　　　　　,ジンデ　　　　　　　,2503,2752,2632,5384
11106,桜区　　　               ,大字白鍬　　　　　　,シラクワ　　　　　　,3272,3528,3522,7050
11106,桜区　　　               ,大字在家　　　　　　,ザイケ　　　　　　　,174,196,200,396
11106,桜区　　　               ,大字宿　　　　　　　,シユク　　　　　　　,283,312,286,598
11106,桜区　　　               ,大字五関　　　　　　,ゴセキ　　　　　　　,856,896,875,1771
11106,桜区　　　               ,大字塚本　　　　　　,ツカモト　　　　　　,697,792,802,1594
11106,桜区　　　               ,桜田１丁目　　　　　,サクラダ１チヨウメ　,340,364,380,744
11106,桜区　　　               ,桜田２丁目　　　　　,サクラダ２チヨウメ　,589,644,652,1296
11106,桜区　　　               ,桜田３丁目　　　　　,サクラダ３チヨウメ　,173,186,176,362
11107,浦和区　　               ,岸町１丁目　　　　　,キシチヨウ１チヨウメ,750,838,864,1702
11107,浦和区　　               ,岸町２丁目　　　　　,キシチヨウ２チヨウメ,759,815,822,1637
11107,浦和区　　               ,岸町３丁目　　　　　,キシチヨウ３チヨウメ,596,580,638,1218
11107,浦和区　　               ,岸町４丁目　　　　　,キシチヨウ４チヨウメ,1236,1149,1267,2416
11107,浦和区　　               ,岸町５丁目　　　　　,キシチヨウ５チヨウメ,642,729,734,1463
11107,浦和区　　               ,岸町６丁目　　　　　,キシチヨウ６チヨウメ,878,923,973,1896
11107,浦和区　　               ,岸町７丁目　　　　　,キシチヨウ７チヨウメ,1204,1308,1317,2625
11107,浦和区　　               ,東岸町　　　　　　　,ヒガシキシチヨウ　　,1248,1363,1367,2730
11107,浦和区　　               ,高砂１丁目　　　　　,タカサゴ１チヨウメ　,233,241,298,539
11107,浦和区　　               ,高砂２丁目　　　　　,タカサゴ２チヨウメ　,357,355,401,756
11107,浦和区　　               ,高砂３丁目　　　　　,タカサゴ３チヨウメ　,575,673,694,1367
11107,浦和区　　               ,高砂４丁目　　　　　,タカサゴ４チヨウメ　,797,831,871,1702
11107,浦和区　　               ,東高砂町　　　　　　,ヒガシタカサゴチヨウ,1038,856,916,1772
11107,浦和区　　               ,仲町１丁目　　　　　,ナカチヨウ１チヨウメ,827,749,893,1642
11107,浦和区　　               ,仲町２丁目　　　　　,ナカチヨウ２チヨウメ,823,808,878,1686
11107,浦和区　　               ,仲町３丁目　　　　　,ナカチヨウ３チヨウメ,883,997,1096,2093
11107,浦和区　　               ,仲町４丁目　　　　　,ナカチヨウ４チヨウメ,824,921,980,1901
11107,浦和区　　               ,東仲町　　　　　　　,ヒガシナカチヨウ　　,1945,1681,1826,3507
11107,浦和区　　               ,常盤１丁目　　　　　,トキワ１チヨウメ　　,1590,1661,1771,3432
11107,浦和区　　               ,常盤２丁目　　　　　,トキワ２チヨウメ　　,1116,1182,1225,2407
11107,浦和区　　               ,常盤３丁目　　　　　,トキワ３チヨウメ　　,1919,1904,2077,3981
11107,浦和区　　               ,常盤４丁目　　　　　,トキワ４チヨウメ　　,723,769,868,1637
11107,浦和区　　               ,常盤５丁目　　　　　,トキワ５チヨウメ　　,996,1130,1233,2363
11107,浦和区　　               ,常盤６丁目　　　　　,トキワ６チヨウメ　　,550,674,641,1315
11107,浦和区　　               ,常盤７丁目　　　　　,トキワ７チヨウメ　　,604,712,742,1454
11107,浦和区　　               ,常盤８丁目　　　　　,トキワ８チヨウメ　　,551,707,802,1509
11107,浦和区　　               ,常盤９丁目　　　　　,トキワ９チヨウメ　　,1804,1812,1903,3715
11107,浦和区　　               ,常盤１０丁目　　　　,トキワ１０チヨウメ　,1532,1825,1879,3704
11107,浦和区　　               ,北浦和１丁目　　　　,キタウラワ１チヨウメ,1694,1527,1750,3277
11107,浦和区　　               ,北浦和２丁目　　　　,キタウラワ２チヨウメ,1276,1270,1302,2572
11107,浦和区　　               ,北浦和３丁目　　　　,キタウラワ３チヨウメ,1470,1337,1557,2894
11107,浦和区　　               ,北浦和４丁目　　　　,キタウラワ４チヨウメ,260,199,241,440
11107,浦和区　　               ,北浦和５丁目　　　　,キタウラワ５チヨウメ,1805,1997,2163,4160
11107,浦和区　　               ,針ヶ谷１丁目　　　　,ハリガヤ１チヨウメ　,1027,962,1073,2035
11107,浦和区　　               ,針ヶ谷２丁目　　　　,ハリガヤ２チヨウメ　,1226,1312,1293,2605
11107,浦和区　　               ,針ヶ谷３丁目　　　　,ハリガヤ３チヨウメ　,817,790,847,1637
11107,浦和区　　               ,針ヶ谷４丁目　　　　,ハリガヤ４チヨウメ　,1429,1228,1532,2760
11107,浦和区　　               ,上木崎１丁目　　　　,カミキザキ１チヨウメ,1711,1712,1910,3622
11107,浦和区　　               ,上木崎２丁目　　　　,カミキザキ２チヨウメ,1150,1233,1301,2534
11107,浦和区　　               ,上木崎３丁目　　　　,カミキザキ３チヨウメ,776,904,849,1753
11107,浦和区　　               ,上木崎４丁目　　　　,カミキザキ４チヨウメ,814,817,795,1612
11107,浦和区　　               ,上木崎５丁目　　　　,カミキザキ５チヨウメ,535,656,675,1331
11107,浦和区　　               ,上木崎６丁目　　　　,カミキザキ６チヨウメ,1284,1387,1404,2791
11107,浦和区　　               ,上木崎７丁目　　　　,カミキザキ７チヨウメ,497,603,644,1247
11107,浦和区　　               ,上木崎８丁目　　　　,カミキザキ８チヨウメ,265,303,313,616
11107,浦和区　　               ,木崎１丁目　　　　　,キザキ１チヨウメ　　,581,657,636,1293
11107,浦和区　　               ,木崎２丁目　　　　　,キザキ２チヨウメ　　,759,860,871,1731
11107,浦和区　　               ,木崎３丁目　　　　　,キザキ３チヨウメ　　,283,325,323,648
11107,浦和区　　               ,木崎４丁目　　　　　,キザキ４チヨウメ　　,762,918,960,1878
11107,浦和区　　               ,木崎５丁目　　　　　,キザキ５チヨウメ　　,926,1056,1155,2211
11107,浦和区　　               ,領家１丁目　　　　　,リヨウケ１チヨウメ　,761,928,980,1908
11107,浦和区　　               ,領家２丁目　　　　　,リヨウケ２チヨウメ　,620,584,577,1161
11107,浦和区　　               ,領家３丁目　　　　　,リヨウケ３チヨウメ　,907,1017,1000,2017
11107,浦和区　　               ,領家４丁目　　　　　,リヨウケ４チヨウメ　,717,752,781,1533
11107,浦和区　　               ,領家５丁目　　　　　,リヨウケ５チヨウメ　,614,552,566,1118
11107,浦和区　　               ,領家６丁目　　　　　,リヨウケ６チヨウメ　,1030,1065,1074,2139
11107,浦和区　　               ,領家７丁目　　　　　,リヨウケ７チヨウメ　,1188,1154,1363,2517
11107,浦和区　　               ,瀬ヶ崎１丁目　　　　,セガサキ１チヨウメ　,733,789,866,1655
11107,浦和区　　               ,瀬ヶ崎２丁目　　　　,セガサキ２チヨウメ　,829,895,940,1835
11107,浦和区　　               ,瀬ヶ崎３丁目　　　　,セガサキ３チヨウメ　,636,682,774,1456
11107,浦和区　　               ,瀬ヶ崎４丁目　　　　,セガサキ４チヨウメ　,745,811,860,1671
11107,浦和区　　               ,瀬ヶ崎５丁目　　　　,セガサキ５チヨウメ　,833,960,960,1920
11107,浦和区　　               ,駒場１丁目　　　　　,コマバ１チヨウメ　　,842,1058,1004,2062
11107,浦和区　　               ,駒場２丁目　　　　　,コマバ２チヨウメ　　,136,154,129,283
11107,浦和区　　               ,大原１丁目　　　　　,オオハラ１チヨウメ　,301,340,373,713
11107,浦和区　　               ,大原２丁目　　　　　,オオハラ２チヨウメ　,188,210,247,457
11107,浦和区　　               ,大原３丁目　　　　　,オオハラ３チヨウメ　,7,9,9,18
11107,浦和区　　               ,大原４丁目　　　　　,オオハラ４チヨウメ　,7,7,0,7
11107,浦和区　　               ,前地１丁目　　　　　,マエジ１チヨウメ　　,1110,1451,1518,2969
11107,浦和区　　               ,前地２丁目　　　　　,マエジ２チヨウメ　　,648,607,640,1247
11107,浦和区　　               ,前地３丁目　　　　　,マエジ３チヨウメ　　,905,899,894,1793
11107,浦和区　　               ,本太１丁目　　　　　,モトブト１チヨウメ　,2017,1968,2206,4174
11107,浦和区　　               ,本太２丁目　　　　　,モトブト２チヨウメ　,1438,1428,1516,2944
11107,浦和区　　               ,本太３丁目　　　　　,モトブト３チヨウメ　,1305,1329,1406,2735
11107,浦和区　　               ,本太４丁目　　　　　,モトブト４チヨウメ　,789,845,904,1749
11107,浦和区　　               ,本太５丁目　　　　　,モトブト５チヨウメ　,1047,1200,1203,2403
11107,浦和区　　               ,元町１丁目　　　　　,モトチヨウ１チヨウメ,1283,1259,1340,2599
11107,浦和区　　               ,元町２丁目　　　　　,モトチヨウ２チヨウメ,1649,1751,1912,3663
11107,浦和区　　               ,元町３丁目　　　　　,モトチヨウ３チヨウメ,945,905,975,1880
11107,浦和区　　               ,大東１丁目　　　　　,ダイトウ１チヨウメ　,1264,1488,1534,3022
11107,浦和区　　               ,大東２丁目　　　　　,ダイトウ２チヨウメ　,800,877,938,1815
11107,浦和区　　               ,大東３丁目　　　　　,ダイトウ３チヨウメ　,624,701,762,1463
11107,浦和区　　               ,大字三崎　　　　　　,ミサキ　　　　　　　,5,8,7,15
11107,浦和区　　               ,神明１丁目　　　　　,シンメイ１チヨウメ　,567,615,625,1240
11107,浦和区　　               ,神明２丁目　　　　　,シンメイ２チヨウメ　,835,881,880,1761
11107,浦和区　　               ,皇山町　　　　　　　,コウザンチヨウ　　　,872,947,994,1941
11108,南区　　　               ,大谷場１丁目　　　　,オオヤバ１チヨウメ　,1202,1353,1379,2732
11108,南区　　　               ,大谷場２丁目　　　　,オオヤバ２チヨウメ　,805,884,873,1757
11108,南区　　　               ,南浦和１丁目　　　　,ミナミウラワ１チヨウ,1490,1426,1491,2917
11108,南区　　　               ,南浦和２丁目　　　　,ミナミウラワ２チヨウ,2100,1875,1886,3761
11108,南区　　　               ,南浦和３丁目　　　　,ミナミウラワ３チヨウ,3776,3894,4000,7894
11108,南区　　　               ,南浦和４丁目　　　　,ミナミウラワ４チヨウ,125,114,85,199
11108,南区　　　               ,大字太田窪　　　　　,ダイタクボ　　　　　,4172,4645,4724,9369
11108,南区　　　               ,太田窪２丁目　　　　,ダイタクボ２チヨウメ,1068,1071,1115,2186
11108,南区　　　               ,太田窪４丁目　　　　,ダイタクボ４チヨウメ,814,878,953,1831
11108,南区　　　               ,太田窪５丁目　　　　,ダイタクボ５チヨウメ,1453,1467,1422,2889
11108,南区　　　               ,大字大谷口　　　　　,オオヤグチ　　　　　,7600,8833,9084,17917
11108,南区　　　               ,大字円正寺　　　　　,エンシヨウジ　　　　,1168,1414,1384,2798
11108,南区　　　               ,大字広ヶ谷戸　　　　,ヒロガヤト　　　　　,1056,1124,1179,2303
11108,南区　　　               ,白幡１丁目　　　　　,シラハタ１チヨウメ　,534,561,458,1019
11108,南区　　　               ,白幡２丁目　　　　　,シラハタ２チヨウメ　,543,587,537,1124
11108,南区　　　               ,白幡３丁目　　　　　,シラハタ３チヨウメ　,1534,1486,1578,3064
11108,南区　　　               ,白幡４丁目　　　　　,シラハタ４チヨウメ　,2224,2282,2395,4677
11108,南区　　　               ,白幡５丁目　　　　　,シラハタ５チヨウメ　,1225,1355,1372,2727
11108,南区　　　               ,白幡６丁目　　　　　,シラハタ６チヨウメ　,1258,1393,1295,2688
11108,南区　　　               ,辻１丁目　　　　　　,ツジ１チヨウメ　　　,1274,1440,1424,2864
11108,南区　　　               ,辻２丁目　　　　　　,ツジ２チヨウメ　　　,1036,1118,1120,2238
11108,南区　　　               ,辻３丁目　　　　　　,ツジ３チヨウメ　　　,906,890,884,1774
11108,南区　　　               ,辻４丁目　　　　　　,ツジ４チヨウメ　　　,1119,1301,1216,2517
11108,南区　　　               ,辻５丁目　　　　　　,ツジ５チヨウメ　　　,781,828,859,1687
11108,南区　　　               ,辻６丁目　　　　　　,ツジ６チヨウメ　　　,304,318,360,678
11108,南区　　　               ,辻７丁目　　　　　　,ツジ７チヨウメ　　　,895,934,872,1806
11108,南区　　　               ,辻８丁目　　　　　　,ツジ８チヨウメ　　　,1433,1349,1423,2772
11108,南区　　　               ,文蔵１丁目　　　　　,ブゾウ１チヨウメ　　,1085,1144,1164,2308
11108,南区　　　               ,文蔵２丁目　　　　　,ブゾウ２チヨウメ　　,1635,1549,1506,3055
11108,南区　　　               ,文蔵３丁目　　　　　,ブゾウ３チヨウメ　　,2102,2069,1926,3995
11108,南区　　　               ,文蔵４丁目　　　　　,ブゾウ４チヨウメ　　,1340,1400,1366,2766
11108,南区　　　               ,文蔵５丁目　　　　　,ブゾウ５チヨウメ　　,1358,1452,1428,2880
11108,南区　　　               ,別所１丁目　　　　　,ベツシヨ１チヨウメ　,698,682,684,1366
11108,南区　　　               ,別所２丁目　　　　　,ベツシヨ２チヨウメ　,1318,1428,1458,2886
11108,南区　　　               ,別所３丁目　　　　　,ベツシヨ３チヨウメ　,1290,1401,1501,2902
11108,南区　　　               ,別所４丁目　　　　　,ベツシヨ４チヨウメ　,299,346,340,686
11108,南区　　　               ,別所５丁目　　　　　,ベツシヨ５チヨウメ　,733,674,687,1361
11108,南区　　　               ,別所６丁目　　　　　,ベツシヨ６チヨウメ　,913,918,865,1783
11108,南区　　　               ,別所７丁目　　　　　,ベツシヨ７チヨウメ　,1645,1790,1878,3668
11108,南区　　　               ,根岸１丁目　　　　　,ネギシ１チヨウメ　　,1014,1099,1113,2212
11108,南区　　　               ,根岸２丁目　　　　　,ネギシ２チヨウメ　　,807,881,857,1738
11108,南区　　　               ,根岸３丁目　　　　　,ネギシ３チヨウメ　　,1147,1180,1150,2330
11108,南区　　　               ,根岸４丁目　　　　　,ネギシ４チヨウメ　　,665,676,627,1303
11108,南区　　　               ,根岸５丁目　　　　　,ネギシ５チヨウメ　　,1627,1651,1829,3480
11108,南区　　　               ,沼影１丁目　　　　　,ヌマカゲ１チヨウメ　,3317,3961,4070,8031
11108,南区　　　               ,沼影２丁目　　　　　,ヌマカゲ２チヨウメ　,731,921,912,1833
11108,南区　　　               ,沼影３丁目　　　　　,ヌマカゲ３チヨウメ　,137,87,50,137
11108,南区　　　               ,関１丁目　　　　　　,セキ１チヨウメ　　　,301,292,244,536
11108,南区　　　               ,関２丁目　　　　　　,セキ２チヨウメ　　　,282,317,297,614
11108,南区　　　               ,鹿手袋１丁目　　　　,シカテブクロ１チヨウ,583,560,583,1143
11108,南区　　　               ,鹿手袋２丁目　　　　,シカテブクロ２チヨウ,622,587,626,1213
11108,南区　　　               ,鹿手袋３丁目　　　　,シカテブクロ３チヨウ,951,955,941,1896
11108,南区　　　               ,鹿手袋４丁目　　　　,シカテブクロ４チヨウ,1328,1271,1190,2461
11108,南区　　　               ,鹿手袋５丁目　　　　,シカテブクロ５チヨウ,1241,1232,1222,2454
11108,南区　　　               ,鹿手袋６丁目　　　　,シカテブクロ６チヨウ,1077,1156,1158,2314
11108,南区　　　               ,鹿手袋７丁目　　　　,シカテブクロ７チヨウ,1107,1323,1232,2555
11108,南区　　　               ,松本１丁目　　　　　,マツモト１チヨウメ　,806,878,805,1683
11108,南区　　　               ,松本２丁目　　　　　,マツモト２チヨウメ　,584,620,593,1213
11108,南区　　　               ,松本３丁目　　　　　,マツモト３チヨウメ　,649,761,699,1460
11108,南区　　　               ,松本４丁目　　　　　,マツモト４チヨウメ　,557,610,588,1198
11108,南区　　　               ,曲本１丁目　　　　　,マガモト１チヨウメ　,895,958,918,1876
11108,南区　　　               ,曲本２丁目　　　　　,マガモト２チヨウメ　,833,898,870,1768
11108,南区　　　               ,曲本３丁目　　　　　,マガモト３チヨウメ　,741,836,787,1623
11108,南区　　　               ,曲本４丁目　　　　　,マガモト４チヨウメ　,799,778,729,1507
11108,南区　　　               ,曲本５丁目　　　　　,マガモト５チヨウメ　,861,884,869,1753
11108,南区　　　               ,内谷１丁目　　　　　,ウチヤ１チヨウメ　　,288,320,325,645
11108,南区　　　               ,内谷２丁目　　　　　,ウチヤ２チヨウメ　　,436,504,474,978
11108,南区　　　               ,内谷３丁目　　　　　,ウチヤ３チヨウメ　　,844,951,842,1793
11108,南区　　　               ,内谷４丁目　　　　　,ウチヤ４チヨウメ　　,956,1048,958,2006
11108,南区　　　               ,内谷５丁目　　　　　,ウチヤ５チヨウメ　　,1185,1384,1335,2719
11108,南区　　　               ,内谷６丁目　　　　　,ウチヤ６チヨウメ　　,1028,1203,1069,2272
11108,南区　　　               ,内谷７丁目　　　　　,ウチヤ７チヨウメ　　,793,1001,962,1963
11108,南区　　　               ,四谷１丁目　　　　　,ヨツヤ１チヨウメ　　,758,781,783,1564
11108,南区　　　               ,四谷２丁目　　　　　,ヨツヤ２チヨウメ　　,652,683,613,1296
11108,南区　　　               ,四谷３丁目　　　　　,ヨツヤ３チヨウメ　　,747,777,739,1516
11108,南区　　　               ,南本町１丁目　　　　,ミナミホンチヨウ１チ,630,533,649,1182
11108,南区　　　               ,南本町２丁目　　　　,ミナミホンチヨウ２チ,1050,1174,1204,2378
11108,南区　　　               ,神明１丁目　　　　　,シンメイ１チヨウメ　,580,601,623,1224
11108,南区　　　               ,神明２丁目　　　　　,シンメイ２チヨウメ　,221,279,263,542
11109,緑区　　　               ,太田窪１丁目　　　　,ダイタクボ１チヨウメ,1405,1464,1555,3019
11109,緑区　　　               ,太田窪３丁目　　　　,ダイタクボ３チヨウメ,835,915,902,1817
11109,緑区　　　               ,大字大谷口　　　　　,オオヤグチ　　　　　,96,100,98,198
11109,緑区　　　               ,原山１丁目　　　　　,ハラヤマ１チヨウメ　,1503,1717,1860,3577
11109,緑区　　　               ,原山２丁目　　　　　,ハラヤマ２チヨウメ　,1665,1707,1788,3495
11109,緑区　　　               ,原山３丁目　　　　　,ハラヤマ３チヨウメ　,896,837,952,1789
11109,緑区　　　               ,原山４丁目　　　　　,ハラヤマ４チヨウメ　,1665,1929,2107,4036
11109,緑区　　　               ,大字中尾　　　　　　,ナカオ　　　　　　　,6428,7114,7458,14572
11109,緑区　　　               ,大字大間木　　　　　,オオマギ　　　　　　,2792,3115,3140,6255
11109,緑区　　　               ,大字大牧　　　　　　,オオマキ　　　　　　,1078,1149,1214,2363
11109,緑区　　　               ,大字下山口新田　　　,シモヤマグチシンデン,140,162,161,323
11109,緑区　　　               ,大字三室　　　　　　,ミムロ　　　　　　　,7365,8489,8829,17318
11109,緑区　　　               ,道祖土１丁目　　　　,サイド１チヨウメ　　,577,574,675,1249
11109,緑区　　　               ,道祖土２丁目　　　　,サイド２チヨウメ　　,581,582,614,1196
11109,緑区　　　               ,道祖土３丁目　　　　,サイド３チヨウメ　　,318,375,422,797
11109,緑区　　　               ,道祖土４丁目　　　　,サイド４チヨウメ　　,830,1008,1043,2051
11109,緑区　　　               ,大字大崎　　　　　　,オオサキ　　　　　　,444,525,420,945
11109,緑区　　　               ,大字南部領辻　　　　,ナンブリヨウツシ　　,282,365,363,728
11109,緑区　　　               ,大字中野田　　　　　,ナカノダ　　　　　　,226,290,263,553
11109,緑区　　　               ,大字上野田　　　　　,カミノダ　　　　　　,322,386,302,688
11109,緑区　　　               ,大字高畑　　　　　　,タカバタケ　　　　　,40,46,52,98
11109,緑区　　　               ,大字代山　　　　　　,ダイヤマ　　　　　　,236,292,253,545
11109,緑区　　　               ,大字寺山　　　　　　,テラヤマ　　　　　　,107,115,109,224
11109,緑区　　　               ,大字大門　　　　　　,ダイモン　　　　　　,3917,5049,5049,10098
11109,緑区　　　               ,大字北原　　　　　　,キタハラ　　　　　　,32,53,48,101
11109,緑区　　　               ,大字間宮　　　　　　,マミヤ　　　　　　　,370,416,393,809
11109,緑区　　　               ,大字下野田　　　　　,シモノダ　　　　　　,526,563,538,1101
11109,緑区　　　               ,大字玄蕃新田　　　　,ゲンバシンデン　　　,83,109,101,210
11109,緑区　　　               ,宮本１丁目　　　　　,ミヤモト１チヨウメ　,380,460,445,905
11109,緑区　　　               ,宮本２丁目　　　　　,ミヤモト２チヨウメ　,652,787,773,1560
11109,緑区　　　               ,芝原１丁目　　　　　,シバハラ１チヨウメ　,464,571,593,1164
11109,緑区　　　               ,芝原２丁目　　　　　,シバハラ２チヨウメ　,395,466,486,952
11109,緑区　　　               ,芝原３丁目　　　　　,シバハラ３チヨウメ　,743,897,918,1815
11109,緑区　　　               ,大字三浦　　　　　　,ミウラ　　　　　　　,1,1,0,1
11109,緑区　　　               ,大字見沼　　　　　　,ミヌマ　　　　　　　,9,13,11,24
11109,緑区　　　               ,山崎１丁目　　　　　,ヤマザキ１チヨウメ　,577,633,495,1128
11109,緑区　　　               ,東大門１丁目　　　　,ヒガシダイモン１チヨ,134,141,143,284
11109,緑区　　　               ,東大門２丁目　　　　,ヒガシダイモン２チヨ,698,835,900,1735
11109,緑区　　　               ,東大門３丁目　　　　,ヒガシダイモン３チヨ,714,829,812,1641
11109,緑区　　　               ,馬場１丁目　　　　　,バンバ１チヨウメ　　,625,680,719,1399
11109,緑区　　　               ,馬場２丁目　　　　　,バンバ２チヨウメ　　,644,826,806,1632
11109,緑区　　　               ,松木１丁目　　　　　,マツキ１チヨウメ　　,542,675,701,1376
11109,緑区　　　               ,松木２丁目　　　　　,マツキ２チヨウメ　　,497,603,615,1218
11109,緑区　　　               ,松木３丁目　　　　　,マツキ３チヨウメ　　,807,918,953,1871
11109,緑区　　　               ,東浦和１丁目　　　　,ヒガシウラワ１チヨウ,640,615,653,1268
11109,緑区　　　               ,東浦和２丁目　　　　,ヒガシウラワ２チヨウ,2370,2544,2482,5026
11109,緑区　　　               ,東浦和３丁目　　　　,ヒガシウラワ３チヨウ,1350,1434,1474,2908
11109,緑区　　　               ,東浦和４丁目　　　　,ヒガシウラワ４チヨウ,1103,1085,1114,2199
11109,緑区　　　               ,東浦和５丁目　　　　,ヒガシウラワ５チヨウ,896,866,910,1776
11109,緑区　　　               ,東浦和６丁目　　　　,ヒガシウラワ６チヨウ,665,801,808,1609
11109,緑区　　　               ,東浦和７丁目　　　　,ヒガシウラワ７チヨウ,1283,1315,1429,2744
11109,緑区　　　               ,東浦和８丁目　　　　,ヒガシウラワ８チヨウ,662,755,811,1566
11109,緑区　　　               ,東浦和９丁目　　　　,ヒガシウラワ９チヨウ,557,664,707,1371
11109,緑区　　　               ,美園１丁目　　　　　,ミソノ１チヨウメ　　,192,255,251,506
11109,緑区　　　               ,美園２丁目　　　　　,ミソノ２チヨウメ　　,62,92,80,172
11109,緑区　　　               ,美園３丁目　　　　　,ミソノ３チヨウメ　　,713,613,605,1218
11109,緑区　　　               ,美園４丁目　　　　　,ミソノ４チヨウメ　　,1914,2338,2333,4671
11109,緑区　　　               ,美園５丁目　　　　　,ミソノ５チヨウメ　　,723,951,951,1902
11109,緑区　　　               ,美園６丁目　　　　　,ミソノ６チヨウメ　　,368,493,484,977
11109,緑区　　　               ,大間木２丁目　　　　,オオマギ２チヨウメ　,416,590,567,1157
11109,緑区　　　               ,大間木３丁目　　　　,オオマギ３チヨウメ　,518,703,691,1394
11110,岩槻区　　               ,大字岩槻　　　　　　,イワツキ　　　　　　,1977,2488,2415,4903
11110,岩槻区　　               ,太田１丁目　　　　　,オオタ１チヨウメ　　,460,535,554,1089
11110,岩槻区　　               ,太田２丁目　　　　　,オオタ２チヨウメ　　,442,546,538,1084
11110,岩槻区　　               ,太田３丁目　　　　　,オオタ３チヨウメ　　,42,48,43,91
11110,岩槻区　　               ,本丸１丁目　　　　　,ホンマル１チヨウメ　,626,645,660,1305
11110,岩槻区　　               ,本丸２丁目　　　　　,ホンマル２チヨウメ　,328,351,362,713
11110,岩槻区　　               ,本丸３丁目　　　　　,ホンマル３チヨウメ　,574,565,618,1183
11110,岩槻区　　               ,本丸４丁目　　　　　,ホンマル４チヨウメ　,358,401,418,819
11110,岩槻区　　               ,城町１丁目　　　　　,シロマチ１チヨウメ　,479,494,497,991
11110,岩槻区　　               ,城町２丁目　　　　　,シロマチ２チヨウメ　,305,361,333,694
11110,岩槻区　　               ,府内１丁目　　　　　,フナイ１チヨウメ　　,221,233,222,455
11110,岩槻区　　               ,府内２丁目　　　　　,フナイ２チヨウメ　　,493,512,526,1038
11110,岩槻区　　               ,府内３丁目　　　　　,フナイ３チヨウメ　　,12,11,4,15
11110,岩槻区　　               ,府内４丁目　　　　　,フナイ４チヨウメ　　,201,209,189,398
11110,岩槻区　　               ,城南１丁目　　　　　,ジヨウナン１チヨウメ,491,523,529,1052
11110,岩槻区　　               ,城南２丁目　　　　　,ジヨウナン２チヨウメ,299,333,300,633
11110,岩槻区　　               ,城南３丁目　　　　　,ジヨウナン３チヨウメ,217,244,256,500
11110,岩槻区　　               ,城南４丁目　　　　　,ジヨウナン４チヨウメ,496,527,420,947
11110,岩槻区　　               ,城南５丁目　　　　　,ジヨウナン５チヨウメ,612,722,680,1402
11110,岩槻区　　               ,並木１丁目　　　　　,ナミキ１チヨウメ　　,771,735,758,1493
11110,岩槻区　　               ,並木２丁目　　　　　,ナミキ２チヨウメ　　,592,602,625,1227
11110,岩槻区　　               ,西原　　　　　　　　,ニシハラ　　　　　　,690,714,709,1423
11110,岩槻区　　               ,西原台１丁目　　　　,ニシハラダイ１チヨウ,501,501,467,968
11110,岩槻区　　               ,西原台２丁目　　　　,ニシハラダイ２チヨウ,387,406,408,814
11110,岩槻区　　               ,本町１丁目　　　　　,ホンチヨウ１チヨウメ,405,344,365,709
11110,岩槻区　　               ,本町２丁目　　　　　,ホンチヨウ２チヨウメ,457,481,497,978
11110,岩槻区　　               ,本町３丁目　　　　　,ホンチヨウ３チヨウメ,412,391,409,800
11110,岩槻区　　               ,本町４丁目　　　　　,ホンチヨウ４チヨウメ,507,475,523,998
11110,岩槻区　　               ,本町５丁目　　　　　,ホンチヨウ５チヨウメ,338,344,338,682
11110,岩槻区　　               ,本町６丁目　　　　　,ホンチヨウ６チヨウメ,350,384,408,792
11110,岩槻区　　               ,仲町１丁目　　　　　,ナカチヨウ１チヨウメ,719,724,704,1428
11110,岩槻区　　               ,仲町２丁目　　　　　,ナカチヨウ２チヨウメ,588,640,637,1277
11110,岩槻区　　               ,東町１丁目　　　　　,ヒガシチヨウ１チヨウ,593,584,561,1145
11110,岩槻区　　               ,東町２丁目　　　　　,ヒガシチヨウ２チヨウ,423,439,413,852
11110,岩槻区　　               ,西町１丁目　　　　　,ニシマチ１チヨウメ　,471,482,508,990
