さいたま市町名別人口,2022/4/28,,,,,,
区名コード,区名,町名,町名カナ,町別世帯数,町別男性人口,町別女性人口,町別人口
11106,桜区　　　               ,南元宿１丁目　　　　,ミナミモトジユク１チ,581,611,591,1202
11106,桜区　　　               ,南元宿２丁目　　　　,ミナミモトジユク２チ,1143,1197,1225,2422
11106,桜区　　　               ,中島１丁目　　　　　,ナカジマ１チヨウメ　,1111,1039,1071,2110
11106,桜区　　　               ,中島２丁目　　　　　,ナカジマ２チヨウメ　,438,399,381,780
11106,桜区　　　               ,中島３丁目　　　　　,ナカジマ３チヨウメ　,207,226,223,449
11106,桜区　　　               ,中島４丁目　　　　　,ナカジマ４チヨウメ　,364,371,361,732
11106,桜区　　　               ,栄和１丁目　　　　　,サカワ１チヨウメ　　,691,725,656,1381
11106,桜区　　　               ,栄和２丁目　　　　　,サカワ２チヨウメ　　,948,980,933,1913
11106,桜区　　　               ,栄和３丁目　　　　　,サカワ３チヨウメ　　,897,869,827,1696
11106,桜区　　　               ,栄和４丁目　　　　　,サカワ４チヨウメ　　,603,587,531,1118
11106,桜区　　　               ,栄和５丁目　　　　　,サカワ５チヨウメ　　,689,698,648,1346
11106,桜区　　　               ,栄和６丁目　　　　　,サカワ６チヨウメ　　,622,672,573,1245
11106,桜区　　　               ,山久保１丁目　　　　,ヤマクボ１チヨウメ　,445,426,430,856
11106,桜区　　　               ,山久保２丁目　　　　,ヤマクボ２チヨウメ　,605,681,672,1353
11106,桜区　　　               ,大字上大久保　　　　,カミオオクボ　　　　,2502,2442,2296,4738
11106,桜区　　　               ,大字下大久保　　　　,シモオオクボ　　　　,2674,2483,2005,4488
11106,桜区　　　               ,大字大久保領家　　　,オオクボリヨウケ　　,3108,3137,3313,6450
11106,桜区　　　               ,大字神田　　　　　　,ジンデ　　　　　　　,2509,2749,2629,5378
11106,桜区　　　               ,大字白鍬　　　　　　,シラクワ　　　　　　,3322,3554,3571,7125
11106,桜区　　　               ,大字在家　　　　　　,ザイケ　　　　　　　,172,197,197,394
11106,桜区　　　               ,大字宿　　　　　　　,シユク　　　　　　　,285,317,286,603
11106,桜区　　　               ,大字五関　　　　　　,ゴセキ　　　　　　　,858,906,874,1780
11106,桜区　　　               ,大字塚本　　　　　　,ツカモト　　　　　　,697,796,796,1592
11106,桜区　　　               ,桜田１丁目　　　　　,サクラダ１チヨウメ　,350,372,388,760
11106,桜区　　　               ,桜田２丁目　　　　　,サクラダ２チヨウメ　,584,640,643,1283
11106,桜区　　　               ,桜田３丁目　　　　　,サクラダ３チヨウメ　,173,185,176,361
11107,浦和区　　               ,岸町１丁目　　　　　,キシチヨウ１チヨウメ,752,850,872,1722
11107,浦和区　　               ,岸町２丁目　　　　　,キシチヨウ２チヨウメ,761,821,834,1655
11107,浦和区　　               ,岸町３丁目　　　　　,キシチヨウ３チヨウメ,589,583,625,1208
11107,浦和区　　               ,岸町４丁目　　　　　,キシチヨウ４チヨウメ,1233,1140,1268,2408
11107,浦和区　　               ,岸町５丁目　　　　　,キシチヨウ５チヨウメ,664,741,758,1499
11107,浦和区　　               ,岸町６丁目　　　　　,キシチヨウ６チヨウメ,874,919,967,1886
11107,浦和区　　               ,岸町７丁目　　　　　,キシチヨウ７チヨウメ,1218,1320,1322,2642
11107,浦和区　　               ,東岸町　　　　　　　,ヒガシキシチヨウ　　,1256,1362,1363,2725
11107,浦和区　　               ,高砂１丁目　　　　　,タカサゴ１チヨウメ　,216,230,281,511
11107,浦和区　　               ,高砂２丁目　　　　　,タカサゴ２チヨウメ　,358,359,400,759
11107,浦和区　　               ,高砂３丁目　　　　　,タカサゴ３チヨウメ　,569,666,673,1339
11107,浦和区　　               ,高砂４丁目　　　　　,タカサゴ４チヨウメ　,801,828,870,1698
11107,浦和区　　               ,東高砂町　　　　　　,ヒガシタカサゴチヨウ,1036,852,898,1750
11107,浦和区　　               ,仲町１丁目　　　　　,ナカチヨウ１チヨウメ,831,753,880,1633
11107,浦和区　　               ,仲町２丁目　　　　　,ナカチヨウ２チヨウメ,872,861,937,1798
11107,浦和区　　               ,仲町３丁目　　　　　,ナカチヨウ３チヨウメ,884,999,1088,2087
11107,浦和区　　               ,仲町４丁目　　　　　,ナカチヨウ４チヨウメ,831,919,986,1905
11107,浦和区　　               ,東仲町　　　　　　　,ヒガシナカチヨウ　　,1949,1700,1824,3524
11107,浦和区　　               ,常盤１丁目　　　　　,トキワ１チヨウメ　　,1653,1701,1803,3504
11107,浦和区　　               ,常盤２丁目　　　　　,トキワ２チヨウメ　　,1128,1187,1228,2415
11107,浦和区　　               ,常盤３丁目　　　　　,トキワ３チヨウメ　　,1951,1902,2104,4006
11107,浦和区　　               ,常盤４丁目　　　　　,トキワ４チヨウメ　　,718,765,862,1627
11107,浦和区　　               ,常盤５丁目　　　　　,トキワ５チヨウメ　　,1020,1127,1247,2374
11107,浦和区　　               ,常盤６丁目　　　　　,トキワ６チヨウメ　　,553,678,653,1331
11107,浦和区　　               ,常盤７丁目　　　　　,トキワ７チヨウメ　　,605,709,744,1453
11107,浦和区　　               ,常盤８丁目　　　　　,トキワ８チヨウメ　　,557,702,806,1508
11107,浦和区　　               ,常盤９丁目　　　　　,トキワ９チヨウメ　　,1827,1818,1911,3729
11107,浦和区　　               ,常盤１０丁目　　　　,トキワ１０チヨウメ　,1524,1815,1894,3709
11107,浦和区　　               ,北浦和１丁目　　　　,キタウラワ１チヨウメ,1709,1530,1750,3280
11107,浦和区　　               ,北浦和２丁目　　　　,キタウラワ２チヨウメ,1279,1251,1294,2545
11107,浦和区　　               ,北浦和３丁目　　　　,キタウラワ３チヨウメ,1536,1449,1652,3101
11107,浦和区　　               ,北浦和４丁目　　　　,キタウラワ４チヨウメ,268,205,241,446
11107,浦和区　　               ,北浦和５丁目　　　　,キタウラワ５チヨウメ,1817,2002,2159,4161
11107,浦和区　　               ,針ヶ谷１丁目　　　　,ハリガヤ１チヨウメ　,1021,946,1056,2002
11107,浦和区　　               ,針ヶ谷２丁目　　　　,ハリガヤ２チヨウメ　,1232,1328,1289,2617
11107,浦和区　　               ,針ヶ谷３丁目　　　　,ハリガヤ３チヨウメ　,830,789,863,1652
11107,浦和区　　               ,針ヶ谷４丁目　　　　,ハリガヤ４チヨウメ　,1423,1223,1519,2742
11107,浦和区　　               ,上木崎１丁目　　　　,カミキザキ１チヨウメ,1710,1695,1911,3606
11107,浦和区　　               ,上木崎２丁目　　　　,カミキザキ２チヨウメ,1152,1204,1296,2500
11107,浦和区　　               ,上木崎３丁目　　　　,カミキザキ３チヨウメ,786,904,854,1758
11107,浦和区　　               ,上木崎４丁目　　　　,カミキザキ４チヨウメ,832,835,797,1632
11107,浦和区　　               ,上木崎５丁目　　　　,カミキザキ５チヨウメ,556,668,697,1365
11107,浦和区　　               ,上木崎６丁目　　　　,カミキザキ６チヨウメ,1302,1399,1426,2825
11107,浦和区　　               ,上木崎７丁目　　　　,カミキザキ７チヨウメ,493,605,637,1242
11107,浦和区　　               ,上木崎８丁目　　　　,カミキザキ８チヨウメ,265,303,315,618
11107,浦和区　　               ,木崎１丁目　　　　　,キザキ１チヨウメ　　,580,647,636,1283
11107,浦和区　　               ,木崎２丁目　　　　　,キザキ２チヨウメ　　,760,853,868,1721
11107,浦和区　　               ,木崎３丁目　　　　　,キザキ３チヨウメ　　,295,340,334,674
11107,浦和区　　               ,木崎４丁目　　　　　,キザキ４チヨウメ　　,764,913,953,1866
11107,浦和区　　               ,木崎５丁目　　　　　,キザキ５チヨウメ　　,920,1045,1145,2190
11107,浦和区　　               ,領家１丁目　　　　　,リヨウケ１チヨウメ　,785,944,975,1919
11107,浦和区　　               ,領家２丁目　　　　　,リヨウケ２チヨウメ　,602,570,566,1136
11107,浦和区　　               ,領家３丁目　　　　　,リヨウケ３チヨウメ　,944,1038,1007,2045
11107,浦和区　　               ,領家４丁目　　　　　,リヨウケ４チヨウメ　,711,752,785,1537
11107,浦和区　　               ,領家５丁目　　　　　,リヨウケ５チヨウメ　,624,549,574,1123
11107,浦和区　　               ,領家６丁目　　　　　,リヨウケ６チヨウメ　,1040,1073,1089,2162
11107,浦和区　　               ,領家７丁目　　　　　,リヨウケ７チヨウメ　,1200,1159,1382,2541
11107,浦和区　　               ,瀬ヶ崎１丁目　　　　,セガサキ１チヨウメ　,739,793,874,1667
11107,浦和区　　               ,瀬ヶ崎２丁目　　　　,セガサキ２チヨウメ　,836,895,952,1847
11107,浦和区　　               ,瀬ヶ崎３丁目　　　　,セガサキ３チヨウメ　,637,682,775,1457
11107,浦和区　　               ,瀬ヶ崎４丁目　　　　,セガサキ４チヨウメ　,747,808,853,1661
11107,浦和区　　               ,瀬ヶ崎５丁目　　　　,セガサキ５チヨウメ　,835,961,968,1929
11107,浦和区　　               ,駒場１丁目　　　　　,コマバ１チヨウメ　　,855,1079,1021,2100
11107,浦和区　　               ,駒場２丁目　　　　　,コマバ２チヨウメ　　,138,152,127,279
11107,浦和区　　               ,大原１丁目　　　　　,オオハラ１チヨウメ　,306,343,375,718
11107,浦和区　　               ,大原２丁目　　　　　,オオハラ２チヨウメ　,189,208,248,456
11107,浦和区　　               ,大原３丁目　　　　　,オオハラ３チヨウメ　,8,10,10,20
11107,浦和区　　               ,大原４丁目　　　　　,オオハラ４チヨウメ　,6,6,0,6
11107,浦和区　　               ,前地１丁目　　　　　,マエジ１チヨウメ　　,1116,1448,1531,2979
11107,浦和区　　               ,前地２丁目　　　　　,マエジ２チヨウメ　　,638,602,627,1229
11107,浦和区　　               ,前地３丁目　　　　　,マエジ３チヨウメ　　,905,899,895,1794
11107,浦和区　　               ,本太１丁目　　　　　,モトブト１チヨウメ　,2019,1964,2208,4172
11107,浦和区　　               ,本太２丁目　　　　　,モトブト２チヨウメ　,1431,1417,1495,2912
11107,浦和区　　               ,本太３丁目　　　　　,モトブト３チヨウメ　,1311,1328,1396,2724
11107,浦和区　　               ,本太４丁目　　　　　,モトブト４チヨウメ　,794,855,915,1770
11107,浦和区　　               ,本太５丁目　　　　　,モトブト５チヨウメ　,1047,1191,1207,2398
11107,浦和区　　               ,元町１丁目　　　　　,モトチヨウ１チヨウメ,1289,1261,1339,2600
11107,浦和区　　               ,元町２丁目　　　　　,モトチヨウ２チヨウメ,1665,1748,1918,3666
11107,浦和区　　               ,元町３丁目　　　　　,モトチヨウ３チヨウメ,947,898,977,1875
11107,浦和区　　               ,大東１丁目　　　　　,ダイトウ１チヨウメ　,1271,1481,1525,3006
11107,浦和区　　               ,大東２丁目　　　　　,ダイトウ２チヨウメ　,809,889,939,1828
11107,浦和区　　               ,大東３丁目　　　　　,ダイトウ３チヨウメ　,620,690,756,1446
11107,浦和区　　               ,大字三崎　　　　　　,ミサキ　　　　　　　,5,8,6,14
11107,浦和区　　               ,神明１丁目　　　　　,シンメイ１チヨウメ　,573,624,629,1253
11107,浦和区　　               ,神明２丁目　　　　　,シンメイ２チヨウメ　,837,877,878,1755
11107,浦和区　　               ,皇山町　　　　　　　,コウザンチヨウ　　　,886,943,1007,1950
11108,南区　　　               ,大谷場１丁目　　　　,オオヤバ１チヨウメ　,1197,1329,1368,2697
11108,南区　　　               ,大谷場２丁目　　　　,オオヤバ２チヨウメ　,813,889,867,1756
11108,南区　　　               ,南浦和１丁目　　　　,ミナミウラワ１チヨウ,1496,1428,1469,2897
11108,南区　　　               ,南浦和２丁目　　　　,ミナミウラワ２チヨウ,2115,1884,1870,3754
11108,南区　　　               ,南浦和３丁目　　　　,ミナミウラワ３チヨウ,3823,3921,4014,7935
11108,南区　　　               ,南浦和４丁目　　　　,ミナミウラワ４チヨウ,131,121,84,205
11108,南区　　　               ,大字太田窪　　　　　,ダイタクボ　　　　　,4204,4644,4745,9389
11108,南区　　　               ,太田窪２丁目　　　　,ダイタクボ２チヨウメ,1051,1048,1103,2151
11108,南区　　　               ,太田窪４丁目　　　　,ダイタクボ４チヨウメ,816,876,945,1821
11108,南区　　　               ,太田窪５丁目　　　　,ダイタクボ５チヨウメ,1455,1476,1429,2905
11108,南区　　　               ,大字大谷口　　　　　,オオヤグチ　　　　　,7664,8890,9120,18010
11108,南区　　　               ,大字円正寺　　　　　,エンシヨウジ　　　　,1173,1436,1392,2828
11108,南区　　　               ,大字広ヶ谷戸　　　　,ヒロガヤト　　　　　,1059,1124,1177,2301
11108,南区　　　               ,白幡１丁目　　　　　,シラハタ１チヨウメ　,535,550,469,1019
11108,南区　　　               ,白幡２丁目　　　　　,シラハタ２チヨウメ　,542,583,537,1120
11108,南区　　　               ,白幡３丁目　　　　　,シラハタ３チヨウメ　,1523,1474,1577,3051
11108,南区　　　               ,白幡４丁目　　　　　,シラハタ４チヨウメ　,2241,2289,2363,4652
11108,南区　　　               ,白幡５丁目　　　　　,シラハタ５チヨウメ　,1213,1338,1351,2689
11108,南区　　　               ,白幡６丁目　　　　　,シラハタ６チヨウメ　,1247,1395,1285,2680
11108,南区　　　               ,辻１丁目　　　　　　,ツジ１チヨウメ　　　,1273,1430,1411,2841
11108,南区　　　               ,辻２丁目　　　　　　,ツジ２チヨウメ　　　,1053,1141,1139,2280
11108,南区　　　               ,辻３丁目　　　　　　,ツジ３チヨウメ　　　,911,886,886,1772
11108,南区　　　               ,辻４丁目　　　　　　,ツジ４チヨウメ　　　,1127,1293,1216,2509
11108,南区　　　               ,辻５丁目　　　　　　,ツジ５チヨウメ　　　,788,829,851,1680
11108,南区　　　               ,辻６丁目　　　　　　,ツジ６チヨウメ　　　,306,318,358,676
11108,南区　　　               ,辻７丁目　　　　　　,ツジ７チヨウメ　　　,982,1021,968,1989
11108,南区　　　               ,辻８丁目　　　　　　,ツジ８チヨウメ　　　,1430,1346,1408,2754
11108,南区　　　               ,文蔵１丁目　　　　　,ブゾウ１チヨウメ　　,1104,1140,1174,2314
11108,南区　　　               ,文蔵２丁目　　　　　,ブゾウ２チヨウメ　　,1650,1548,1513,3061
11108,南区　　　               ,文蔵３丁目　　　　　,ブゾウ３チヨウメ　　,2135,2097,1889,3986
11108,南区　　　               ,文蔵４丁目　　　　　,ブゾウ４チヨウメ　　,1407,1464,1441,2905
11108,南区　　　               ,文蔵５丁目　　　　　,ブゾウ５チヨウメ　　,1338,1422,1425,2847
11108,南区　　　               ,別所１丁目　　　　　,ベツシヨ１チヨウメ　,703,679,689,1368
11108,南区　　　               ,別所２丁目　　　　　,ベツシヨ２チヨウメ　,1361,1436,1478,2914
11108,南区　　　               ,別所３丁目　　　　　,ベツシヨ３チヨウメ　,1292,1419,1503,2922
11108,南区　　　               ,別所４丁目　　　　　,ベツシヨ４チヨウメ　,305,345,347,692
11108,南区　　　               ,別所５丁目　　　　　,ベツシヨ５チヨウメ　,745,684,704,1388
11108,南区　　　               ,別所６丁目　　　　　,ベツシヨ６チヨウメ　,918,925,866,1791
11108,南区　　　               ,別所７丁目　　　　　,ベツシヨ７チヨウメ　,1635,1782,1863,3645
11108,南区　　　               ,根岸１丁目　　　　　,ネギシ１チヨウメ　　,1096,1167,1202,2369
11108,南区　　　               ,根岸２丁目　　　　　,ネギシ２チヨウメ　　,808,876,846,1722
11108,南区　　　               ,根岸３丁目　　　　　,ネギシ３チヨウメ　　,1148,1180,1159,2339
11108,南区　　　               ,根岸４丁目　　　　　,ネギシ４チヨウメ　　,697,702,635,1337
11108,南区　　　               ,根岸５丁目　　　　　,ネギシ５チヨウメ　　,1618,1647,1811,3458
11108,南区　　　               ,沼影１丁目　　　　　,ヌマカゲ１チヨウメ　,3334,3952,4083,8035
11108,南区　　　               ,沼影２丁目　　　　　,ヌマカゲ２チヨウメ　,729,905,898,1803
11108,南区　　　               ,沼影３丁目　　　　　,ヌマカゲ３チヨウメ　,142,88,54,142
11108,南区　　　               ,関１丁目　　　　　　,セキ１チヨウメ　　　,310,292,254,546
11108,南区　　　               ,関２丁目　　　　　　,セキ２チヨウメ　　　,286,314,294,608
11108,南区　　　               ,鹿手袋１丁目　　　　,シカテブクロ１チヨウ,594,567,591,1158
11108,南区　　　               ,鹿手袋２丁目　　　　,シカテブクロ２チヨウ,623,587,620,1207
11108,南区　　　               ,鹿手袋３丁目　　　　,シカテブクロ３チヨウ,933,935,927,1862
11108,南区　　　               ,鹿手袋４丁目　　　　,シカテブクロ４チヨウ,1327,1263,1186,2449
11108,南区　　　               ,鹿手袋５丁目　　　　,シカテブクロ５チヨウ,1257,1239,1223,2462
11108,南区　　　               ,鹿手袋６丁目　　　　,シカテブクロ６チヨウ,1086,1163,1139,2302
11108,南区　　　               ,鹿手袋７丁目　　　　,シカテブクロ７チヨウ,1113,1331,1234,2565
11108,南区　　　               ,松本１丁目　　　　　,マツモト１チヨウメ　,811,878,814,1692
11108,南区　　　               ,松本２丁目　　　　　,マツモト２チヨウメ　,587,625,603,1228
11108,南区　　　               ,松本３丁目　　　　　,マツモト３チヨウメ　,649,764,688,1452
11108,南区　　　               ,松本４丁目　　　　　,マツモト４チヨウメ　,557,607,581,1188
11108,南区　　　               ,曲本１丁目　　　　　,マガモト１チヨウメ　,902,961,926,1887
11108,南区　　　               ,曲本２丁目　　　　　,マガモト２チヨウメ　,851,914,874,1788
11108,南区　　　               ,曲本３丁目　　　　　,マガモト３チヨウメ　,735,819,785,1604
11108,南区　　　               ,曲本４丁目　　　　　,マガモト４チヨウメ　,832,795,743,1538
11108,南区　　　               ,曲本５丁目　　　　　,マガモト５チヨウメ　,857,875,864,1739
11108,南区　　　               ,内谷１丁目　　　　　,ウチヤ１チヨウメ　　,286,318,321,639
11108,南区　　　               ,内谷２丁目　　　　　,ウチヤ２チヨウメ　　,445,518,492,1010
11108,南区　　　               ,内谷３丁目　　　　　,ウチヤ３チヨウメ　　,836,947,838,1785
11108,南区　　　               ,内谷４丁目　　　　　,ウチヤ４チヨウメ　　,976,1050,975,2025
11108,南区　　　               ,内谷５丁目　　　　　,ウチヤ５チヨウメ　　,1182,1367,1319,2686
11108,南区　　　               ,内谷６丁目　　　　　,ウチヤ６チヨウメ　　,1081,1251,1070,2321
11108,南区　　　               ,内谷７丁目　　　　　,ウチヤ７チヨウメ　　,804,1011,970,1981
11108,南区　　　               ,四谷１丁目　　　　　,ヨツヤ１チヨウメ　　,767,784,797,1581
11108,南区　　　               ,四谷２丁目　　　　　,ヨツヤ２チヨウメ　　,650,671,614,1285
11108,南区　　　               ,四谷３丁目　　　　　,ヨツヤ３チヨウメ　　,749,780,751,1531
11108,南区　　　               ,南本町１丁目　　　　,ミナミホンチヨウ１チ,642,544,643,1187
11108,南区　　　               ,南本町２丁目　　　　,ミナミホンチヨウ２チ,1060,1179,1214,2393
11108,南区　　　               ,神明１丁目　　　　　,シンメイ１チヨウメ　,576,596,618,1214
11108,南区　　　               ,神明２丁目　　　　　,シンメイ２チヨウメ　,223,284,263,547
11109,緑区　　　               ,太田窪１丁目　　　　,ダイタクボ１チヨウメ,1412,1463,1563,3026
11109,緑区　　　               ,太田窪３丁目　　　　,ダイタクボ３チヨウメ,825,902,899,1801
11109,緑区　　　               ,大字大谷口　　　　　,オオヤグチ　　　　　,97,100,102,202
11109,緑区　　　               ,原山１丁目　　　　　,ハラヤマ１チヨウメ　,1511,1720,1859,3579
11109,緑区　　　               ,原山２丁目　　　　　,ハラヤマ２チヨウメ　,1657,1686,1783,3469
11109,緑区　　　               ,原山３丁目　　　　　,ハラヤマ３チヨウメ　,896,833,945,1778
11109,緑区　　　               ,原山４丁目　　　　　,ハラヤマ４チヨウメ　,1669,1929,2109,4038
11109,緑区　　　               ,大字中尾　　　　　　,ナカオ　　　　　　　,6436,7101,7430,14531
11109,緑区　　　               ,大字大間木　　　　　,オオマギ　　　　　　,2779,3075,3141,6216
11109,緑区　　　               ,大字大牧　　　　　　,オオマキ　　　　　　,1089,1158,1234,2392
11109,緑区　　　               ,大字下山口新田　　　,シモヤマグチシンデン,138,160,160,320
11109,緑区　　　               ,大字三室　　　　　　,ミムロ　　　　　　　,7382,8458,8824,17282
11109,緑区　　　               ,道祖土１丁目　　　　,サイド１チヨウメ　　,587,577,681,1258
11109,緑区　　　               ,道祖土２丁目　　　　,サイド２チヨウメ　　,580,577,610,1187
11109,緑区　　　               ,道祖土３丁目　　　　,サイド３チヨウメ　　,322,382,427,809
11109,緑区　　　               ,道祖土４丁目　　　　,サイド４チヨウメ　　,840,1011,1054,2065
11109,緑区　　　               ,大字大崎　　　　　　,オオサキ　　　　　　,439,515,421,936
11109,緑区　　　               ,大字南部領辻　　　　,ナンブリヨウツシ　　,286,364,368,732
11109,緑区　　　               ,大字中野田　　　　　,ナカノダ　　　　　　,247,308,274,582
11109,緑区　　　               ,大字上野田　　　　　,カミノダ　　　　　　,325,386,299,685
11109,緑区　　　               ,大字高畑　　　　　　,タカバタケ　　　　　,40,46,52,98
11109,緑区　　　               ,大字代山　　　　　　,ダイヤマ　　　　　　,237,294,251,545
11109,緑区　　　               ,大字寺山　　　　　　,テラヤマ　　　　　　,104,113,108,221
11109,緑区　　　               ,大字大門　　　　　　,ダイモン　　　　　　,3987,5118,5099,10217
11109,緑区　　　               ,大字北原　　　　　　,キタハラ　　　　　　,33,54,49,103
11109,緑区　　　               ,大字間宮　　　　　　,マミヤ　　　　　　　,369,411,392,803
11109,緑区　　　               ,大字下野田　　　　　,シモノダ　　　　　　,564,628,595,1223
11109,緑区　　　               ,大字玄蕃新田　　　　,ゲンバシンデン　　　,82,108,99,207
11109,緑区　　　               ,宮本１丁目　　　　　,ミヤモト１チヨウメ　,377,454,441,895
11109,緑区　　　               ,宮本２丁目　　　　　,ミヤモト２チヨウメ　,653,781,772,1553
11109,緑区　　　               ,芝原１丁目　　　　　,シバハラ１チヨウメ　,466,572,598,1170
11109,緑区　　　               ,芝原２丁目　　　　　,シバハラ２チヨウメ　,400,472,492,964
11109,緑区　　　               ,芝原３丁目　　　　　,シバハラ３チヨウメ　,766,909,926,1835
11109,緑区　　　               ,大字三浦　　　　　　,ミウラ　　　　　　　,1,1,0,1
11109,緑区　　　               ,大字見沼　　　　　　,ミヌマ　　　　　　　,9,13,10,23
11109,緑区　　　               ,山崎１丁目　　　　　,ヤマザキ１チヨウメ　,568,617,486,1103
11109,緑区　　　               ,東大門１丁目　　　　,ヒガシダイモン１チヨ,137,141,143,284
11109,緑区　　　               ,東大門２丁目　　　　,ヒガシダイモン２チヨ,694,824,893,1717
11109,緑区　　　               ,東大門３丁目　　　　,ヒガシダイモン３チヨ,720,837,818,1655
11109,緑区　　　               ,馬場１丁目　　　　　,バンバ１チヨウメ　　,631,684,723,1407
11109,緑区　　　               ,馬場２丁目　　　　　,バンバ２チヨウメ　　,653,830,803,1633
11109,緑区　　　               ,松木１丁目　　　　　,マツキ１チヨウメ　　,545,677,708,1385
11109,緑区　　　               ,松木２丁目　　　　　,マツキ２チヨウメ　　,495,601,617,1218
11109,緑区　　　               ,松木３丁目　　　　　,マツキ３チヨウメ　　,829,931,968,1899
11109,緑区　　　               ,東浦和１丁目　　　　,ヒガシウラワ１チヨウ,638,618,645,1263
11109,緑区　　　               ,東浦和２丁目　　　　,ヒガシウラワ２チヨウ,2362,2517,2438,4955
11109,緑区　　　               ,東浦和３丁目　　　　,ヒガシウラワ３チヨウ,1358,1441,1480,2921
11109,緑区　　　               ,東浦和４丁目　　　　,ヒガシウラワ４チヨウ,1123,1100,1131,2231
11109,緑区　　　               ,東浦和５丁目　　　　,ヒガシウラワ５チヨウ,904,870,921,1791
11109,緑区　　　               ,東浦和６丁目　　　　,ヒガシウラワ６チヨウ,671,801,808,1609
11109,緑区　　　               ,東浦和７丁目　　　　,ヒガシウラワ７チヨウ,1301,1328,1430,2758
11109,緑区　　　               ,東浦和８丁目　　　　,ヒガシウラワ８チヨウ,664,752,806,1558
11109,緑区　　　               ,東浦和９丁目　　　　,ヒガシウラワ９チヨウ,560,665,699,1364
11109,緑区　　　               ,美園１丁目　　　　　,ミソノ１チヨウメ　　,195,257,254,511
11109,緑区　　　               ,美園２丁目　　　　　,ミソノ２チヨウメ　　,60,92,80,172
11109,緑区　　　               ,美園３丁目　　　　　,ミソノ３チヨウメ　　,802,687,660,1347
11109,緑区　　　               ,美園４丁目　　　　　,ミソノ４チヨウメ　　,1913,2321,2341,4662
11109,緑区　　　               ,美園５丁目　　　　　,ミソノ５チヨウメ　　,747,973,969,1942
11109,緑区　　　               ,美園６丁目　　　　　,ミソノ６チヨウメ　　,386,495,496,991
11109,緑区　　　               ,大間木２丁目　　　　,オオマギ２チヨウメ　,416,589,566,1155
11109,緑区　　　               ,大間木３丁目　　　　,オオマギ３チヨウメ　,532,723,718,1441
11110,岩槻区　　               ,大字岩槻　　　　　　,イワツキ　　　　　　,1991,2492,2406,4898
11110,岩槻区　　               ,太田１丁目　　　　　,オオタ１チヨウメ　　,467,540,560,1100
11110,岩槻区　　               ,太田２丁目　　　　　,オオタ２チヨウメ　　,435,538,532,1070
11110,岩槻区　　               ,太田３丁目　　　　　,オオタ３チヨウメ　　,42,49,43,92
11110,岩槻区　　               ,本丸１丁目　　　　　,ホンマル１チヨウメ　,631,643,657,1300
11110,岩槻区　　               ,本丸２丁目　　　　　,ホンマル２チヨウメ　,329,349,363,712
11110,岩槻区　　               ,本丸３丁目　　　　　,ホンマル３チヨウメ　,578,569,613,1182
11110,岩槻区　　               ,本丸４丁目　　　　　,ホンマル４チヨウメ　,357,396,413,809
11110,岩槻区　　               ,城町１丁目　　　　　,シロマチ１チヨウメ　,475,494,497,991
11110,岩槻区　　               ,城町２丁目　　　　　,シロマチ２チヨウメ　,310,355,336,691
11110,岩槻区　　               ,府内１丁目　　　　　,フナイ１チヨウメ　　,220,227,215,442
11110,岩槻区　　               ,府内２丁目　　　　　,フナイ２チヨウメ　　,491,509,525,1034
11110,岩槻区　　               ,府内３丁目　　　　　,フナイ３チヨウメ　　,12,11,5,16
11110,岩槻区　　               ,府内４丁目　　　　　,フナイ４チヨウメ　　,200,209,186,395
11110,岩槻区　　               ,城南１丁目　　　　　,ジヨウナン１チヨウメ,491,526,522,1048
11110,岩槻区　　               ,城南２丁目　　　　　,ジヨウナン２チヨウメ,298,326,300,626
11110,岩槻区　　               ,城南３丁目　　　　　,ジヨウナン３チヨウメ,223,246,256,502
11110,岩槻区　　               ,城南４丁目　　　　　,ジヨウナン４チヨウメ,501,527,420,947
11110,岩槻区　　               ,城南５丁目　　　　　,ジヨウナン５チヨウメ,607,712,675,1387
11110,岩槻区　　               ,並木１丁目　　　　　,ナミキ１チヨウメ　　,772,733,750,1483
11110,岩槻区　　               ,並木２丁目　　　　　,ナミキ２チヨウメ　　,593,601,624,1225
11110,岩槻区　　               ,西原　　　　　　　　,ニシハラ　　　　　　,703,713,717,1430
11110,岩槻区　　               ,西原台１丁目　　　　,ニシハラダイ１チヨウ,492,493,465,958
11110,岩槻区　　               ,西原台２丁目　　　　,ニシハラダイ２チヨウ,386,398,398,796
11110,岩槻区　　               ,本町１丁目　　　　　,ホンチヨウ１チヨウメ,416,351,365,716
11110,岩槻区　　               ,本町２丁目　　　　　,ホンチヨウ２チヨウメ,458,477,492,969
11110,岩槻区　　               ,本町３丁目　　　　　,ホンチヨウ３チヨウメ,406,383,406,789
11110,岩槻区　　               ,本町４丁目　　　　　,ホンチヨウ４チヨウメ,512,486,522,1008
11110,岩槻区　　               ,本町５丁目　　　　　,ホンチヨウ５チヨウメ,334,336,339,675
11110,岩槻区　　               ,本町６丁目　　　　　,ホンチヨウ６チヨウメ,350,386,402,788
11110,岩槻区　　               ,仲町１丁目　　　　　,ナカチヨウ１チヨウメ,720,716,696,1412
11110,岩槻区　　               ,仲町２丁目　　　　　,ナカチヨウ２チヨウメ,586,640,630,1270
11110,岩槻区　　               ,東町１丁目　　　　　,ヒガシチヨウ１チヨウ,599,591,553,1144
